Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

07:54:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:54:50 PM     all      0.18      0.00     46.71      0.00      0.00     53.11
07:54:51 PM     all      2.25      0.00     48.27      0.00      0.00     49.48
07:54:52 PM     all      0.17      0.00     48.76      0.00      0.00     51.07
07:54:53 PM     all      0.26      0.00     49.06      0.00      0.00     50.68
07:54:54 PM     all      0.17      0.00     49.36      0.00      0.00     50.47
07:54:55 PM     all      0.09      0.00     49.31      0.00      0.00     50.61
07:54:56 PM     all      0.09      0.00     49.96      0.00      0.00     49.96
07:54:57 PM     all      0.17      0.00     50.21      0.00      0.00     49.62
07:54:58 PM     all      0.17      0.00     49.48      0.00      0.00     50.34
07:54:59 PM     all      0.17      0.00     49.05      0.00      0.00     50.77
07:55:00 PM     all      0.09      0.00     49.03      0.00      0.00     50.88
07:55:01 PM     all      0.18      0.00     49.03      0.00      0.00     50.80
07:55:02 PM     all      0.09      0.00     50.13      0.00      0.00     49.79
07:55:03 PM     all      0.09      0.00     48.95      0.00      0.00     50.96
07:55:04 PM     all      0.17      0.00     49.45      0.00      0.00     50.38
07:55:05 PM     all      0.09      0.00     48.63      0.09      0.00     51.20
07:55:06 PM     all      0.09      0.00     49.53      0.00      0.00     50.38
07:55:07 PM     all      0.25      0.00     49.66      0.00      0.00     50.08
07:55:08 PM     all      0.26      0.00     48.58      0.00      0.00     51.16
07:55:09 PM     all      0.34      0.00     48.63      0.00      0.00     51.03
07:55:10 PM     all      0.34      0.00     48.43      0.00      0.00     51.23
07:55:11 PM     all      0.34      0.00     49.41      0.00      0.00     50.25
07:55:12 PM     all      0.17      0.00     49.28      0.00      0.00     50.55
07:55:13 PM     all      0.17      0.00     49.33      0.00      0.00     50.51
07:55:14 PM     all      0.08      0.00     48.94      0.00      0.00     50.97
07:55:15 PM     all      0.17      0.00     49.33      0.00      0.00     50.50
07:55:16 PM     all      0.17      0.00     48.68      0.17      0.00     50.98
Average:        all      0.25      0.00     49.08      0.01      0.00     50.66
