Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:04:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:04:37 PM     all      0.65      0.00     17.98      0.00      0.00     81.37
12:04:38 PM     all      0.00      0.00     14.53      0.31      0.00     85.16
12:04:39 PM     all      0.00      0.00     22.83      0.00      0.00     77.17
12:04:40 PM     all      0.32      0.00     14.75      0.00      0.00     84.93
12:04:41 PM     all      0.11      0.00     14.00      0.00      0.00     85.90
12:04:42 PM     all      0.21      0.00     15.17      0.00      0.00     84.62
12:04:43 PM     all      0.00      0.00     12.95      0.00      0.00     87.05
12:04:44 PM     all      0.10      0.00     13.17      0.10      0.00     86.63
12:04:45 PM     all      0.10      0.00     13.13      0.00      0.00     86.77
12:04:46 PM     all      0.00      0.00     14.77      0.00      0.00     85.23
12:04:47 PM     all      0.00      0.00     24.48      0.00      0.00     75.52
12:04:48 PM     all      0.10      0.00     26.12      0.00      0.00     73.78
12:04:49 PM     all      0.10      0.00     23.16      0.00      0.00     76.73
12:04:50 PM     all      0.11      0.00     19.13      0.00      0.00     80.76
12:04:51 PM     all      0.21      0.00     13.09      0.00      0.00     86.69
12:04:52 PM     all      0.00      0.00     13.35      0.00      0.00     86.65
12:04:53 PM     all      0.10      0.00     13.73      0.00      0.00     86.17
12:04:54 PM     all      0.00      0.00     14.11      0.10      0.00     85.79
12:04:55 PM     all      0.00      0.00     14.60      0.00      0.00     85.40
12:04:56 PM     all      0.00      0.00     15.46      0.00      0.00     84.54
12:04:57 PM     all      0.10      0.00     15.28      0.00      0.00     84.62
12:04:58 PM     all      0.10      0.00     16.62      0.00      0.00     83.28
12:04:59 PM     all      0.00      0.00     16.29      0.10      0.00     83.61
12:05:00 PM     all      0.00      0.00     16.60      0.00      0.00     83.40
12:05:01 PM     all      0.10      0.00     16.60      0.00      0.00     83.30
12:05:02 PM     all      0.00      0.00     16.05      0.00      0.00     83.95
12:05:03 PM     all      0.10      0.00     15.15      0.00      0.00     84.75
Average:        all      0.09      0.00     16.43      0.02      0.00     83.45
