Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:13:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:13:42 PM     all      0.00      0.00     16.12      0.00      0.00     83.88
06:13:43 PM     all      0.09      0.00     13.13      0.00      0.00     86.78
06:13:44 PM     all      0.09      0.00     14.12      0.09      0.00     85.70
06:13:45 PM     all      0.18      0.00     13.96      0.00      0.00     85.86
06:13:46 PM     all      0.18      0.00     12.95      0.00      0.00     86.87
06:13:47 PM     all      0.09      0.00     12.80      0.00      0.00     87.11
06:13:48 PM     all      0.18      0.00     12.87      0.00      0.00     86.96
06:13:49 PM     all      0.09      0.00     12.40      0.18      0.00     87.33
06:13:50 PM     all      0.18      0.00     13.42      0.00      0.00     86.41
06:13:51 PM     all      0.09      0.00     12.82      0.00      0.00     87.09
06:13:52 PM     all      0.09      0.00     12.24      0.00      0.00     87.67
06:13:53 PM     all      0.09      0.00     13.11      0.00      0.00     86.80
06:13:54 PM     all      0.09      0.00     12.73      0.09      0.00     87.09
06:13:55 PM     all      0.09      0.00     13.12      0.00      0.00     86.79
06:13:56 PM     all      0.09      0.00     12.48      0.00      0.00     87.43
06:13:57 PM     all      0.09      0.00     12.71      0.00      0.00     87.20
06:13:58 PM     all      0.18      0.00     11.84      0.00      0.00     87.98
06:13:59 PM     all      0.09      0.00     13.02      0.09      0.00     86.80
06:14:00 PM     all      0.09      0.00     12.34      0.00      0.00     87.57
06:14:01 PM     all      0.18      0.00     13.17      0.00      0.00     86.65
06:14:02 PM     all      0.18      0.00     12.38      0.00      0.00     87.44
06:14:03 PM     all      0.18      0.00     12.66      0.00      0.00     87.17
06:14:04 PM     all      0.27      0.00     12.68      0.09      0.00     86.97
06:14:05 PM     all      0.18      0.00     13.17      0.00      0.00     86.65
06:14:06 PM     all      0.00      0.00     13.25      0.00      0.00     86.75
06:14:07 PM     all      0.27      0.00     13.10      0.00      0.00     86.64
06:14:08 PM     all      0.27      0.00     12.73      0.00      0.00     87.00
Average:        all      0.13      0.00     13.02      0.02      0.00     86.83
