Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:24:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:24:57 AM     all      0.00      0.00     20.12      0.00      0.00     79.88
11:24:58 AM     all      0.10      0.00     18.86      0.00      0.00     81.04
11:24:59 AM     all      0.00      0.00     18.94      0.00      0.00     81.06
11:25:00 AM     all      0.10      0.00     18.02      0.00      0.00     81.87
11:25:01 AM     all      0.10      0.00     19.11      0.00      0.00     80.79
11:25:02 AM     all      0.10      0.00     20.93      0.10      0.00     78.86
11:25:03 AM     all      0.10      0.00     15.62      0.00      0.00     84.28
11:25:04 AM     all      0.00      0.00     17.00      0.00      0.00     83.00
11:25:05 AM     all      0.00      0.00     18.70      0.00      0.00     81.30
11:25:06 AM     all      0.10      0.00     20.34      0.00      0.00     79.56
11:25:07 AM     all      0.00      0.00     19.89      0.00      0.00     80.11
11:25:08 AM     all      0.00      0.00     20.63      0.09      0.00     79.27
11:25:09 AM     all      0.00      0.00     19.76      0.00      0.00     80.24
11:25:10 AM     all      0.00      0.00     20.33      0.00      0.00     79.67
11:25:11 AM     all      0.00      0.00     19.47      0.00      0.00     80.53
11:25:12 AM     all      0.00      0.00     18.86      0.00      0.00     81.14
11:25:13 AM     all      0.10      0.00     19.50      0.00      0.00     80.40
11:25:14 AM     all      0.10      0.00     17.44      0.00      0.00     82.46
11:25:15 AM     all      0.10      0.00     16.61      0.00      0.00     83.28
11:25:16 AM     all      0.10      0.00     17.43      0.00      0.00     82.47
11:25:17 AM     all      0.00      0.00     16.26      0.00      0.00     83.74
11:25:18 AM     all      0.00      0.00     24.95      0.10      0.00     74.95
11:25:19 AM     all      0.00      0.00     24.24      0.00      0.00     75.76
11:25:20 AM     all      0.00      0.00     21.33      0.00      0.00     78.67
11:25:21 AM     all      0.00      0.00     18.53      0.00      0.00     81.47
11:25:22 AM     all      0.00      0.00     18.27      0.00      0.00     81.73
11:25:23 AM     all      0.23      0.00     16.95      0.00      0.00     82.82
Average:        all      0.05      0.00     19.21      0.01      0.00     80.73
