Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:28:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:28:12 AM     all      0.00      0.00     27.24      0.00      0.00     72.76
11:28:13 AM     all      0.11      0.00     19.00      0.11      0.00     80.78
11:28:14 AM     all      0.11      0.00     14.79      0.00      0.00     85.11
11:28:15 AM     all      0.10      0.00     16.93      0.00      0.00     82.97
11:28:16 AM     all      0.10      0.00     17.05      0.00      0.00     82.85
11:28:17 AM     all      0.10      0.00     19.79      0.00      0.00     80.10
11:28:18 AM     all      0.21      0.00     16.44      0.11      0.00     83.24
11:28:19 AM     all      0.21      0.00     15.00      0.00      0.00     84.79
11:28:20 AM     all      0.21      0.00     15.63      0.00      0.00     84.16
11:28:21 AM     all      0.53      0.00     15.60      0.00      0.00     83.88
11:28:22 AM     all      0.21      0.00     16.05      0.00      0.00     83.74
11:28:23 AM     all      0.21      0.00     15.45      0.00      0.00     84.34
11:28:24 AM     all      0.21      0.00     15.60      0.11      0.00     84.09
11:28:25 AM     all      0.11      0.00     13.48      0.00      0.00     86.41
11:28:26 AM     all      0.11      0.00     13.42      0.00      0.00     86.47
11:28:27 AM     all      0.21      0.00     13.86      0.00      0.00     85.93
11:28:28 AM     all      0.21      0.00     13.86      0.00      0.00     85.93
11:28:29 AM     all      0.00      0.00     13.43      0.11      0.00     86.46
11:28:30 AM     all      0.21      0.00     14.82      0.00      0.00     84.96
11:28:31 AM     all      0.21      0.00     16.96      0.00      0.00     82.83
11:28:32 AM     all      0.10      0.00     16.99      0.00      0.00     82.90
11:28:33 AM     all      0.10      0.00     18.18      0.00      0.00     81.72
11:28:34 AM     all      0.00      0.00     17.63      0.10      0.00     82.27
11:28:35 AM     all      0.21      0.00     18.23      0.00      0.00     81.56
11:28:36 AM     all      0.10      0.00     18.33      0.00      0.00     81.57
11:28:37 AM     all      0.00      0.00     16.82      0.00      0.00     83.18
11:28:38 AM     all      0.10      0.00     16.99      0.00      0.00     82.90
Average:        all      0.15      0.00     16.62      0.02      0.00     83.21
