Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:20:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:20:45 AM     all      0.08      0.00      0.84      0.00      0.00     99.07
10:20:46 AM     all      0.17      0.00      0.67      0.00      0.00     99.16
10:20:47 AM     all      0.00      0.00      0.84      0.17      0.00     98.99
10:20:48 AM     all      0.08      0.00      0.93      0.00      0.00     98.99
10:20:49 AM     all      0.08      0.00      0.59      0.00      0.00     99.32
10:20:50 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:20:51 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:20:52 AM     all      0.00      0.00      0.84      0.00      0.00     99.16
10:20:53 AM     all      0.00      0.00      0.68      0.25      0.00     99.07
10:20:54 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:20:55 AM     all      0.08      0.00      1.01      0.00      0.00     98.90
10:20:56 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:20:57 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:20:58 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:20:59 AM     all      0.00      0.00      1.02      0.17      0.00     98.81
10:21:00 AM     all      0.00      0.00      1.27      0.00      0.00     98.73
10:21:01 AM     all      0.08      0.00      1.10      0.00      0.00     98.81
10:21:02 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:21:03 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:21:04 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:21:05 AM     all      0.00      0.00      1.10      0.17      0.00     98.73
10:21:06 AM     all      0.08      0.00      1.10      0.00      0.00     98.81
10:21:07 AM     all      0.08      0.00      1.44      0.00      0.00     98.48
10:21:08 AM     all      0.09      0.00      0.68      0.00      0.00     99.23
10:21:09 AM     all      0.17      0.00      1.27      0.00      0.00     98.56
10:21:10 AM     all      0.00      0.00      1.35      0.25      0.00     98.39
10:21:11 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
Average:        all      0.04      0.00      1.00      0.04      0.00     98.93
