Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:20:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:20:44 AM     all      0.08      0.00      0.92      0.00      0.00     99.00
10:20:45 AM     all      0.00      0.00      0.84      0.00      0.00     99.16
10:20:46 AM     all      0.00      0.00      0.92      0.00      0.00     99.08
10:20:47 AM     all      0.08      0.00      0.92      0.00      0.00     98.99
10:20:48 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:20:49 AM     all      0.00      0.00      0.84      0.17      0.00     98.99
10:20:50 AM     all      0.92      0.00      0.92      0.00      0.00     98.15
10:20:51 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:20:52 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:20:53 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:20:54 AM     all      0.08      0.00      0.68      0.00      0.00     99.24
10:20:55 AM     all      0.00      0.00      0.26      0.17      0.00     99.57
10:20:56 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:20:57 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:20:58 AM     all      0.08      0.00      1.43      0.00      0.00     98.49
10:20:59 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
10:21:00 AM     all      0.08      0.00      1.35      0.00      0.00     98.56
10:21:01 AM     all      0.00      0.00      0.68      0.26      0.00     99.06
10:21:02 AM     all      0.00      0.00      1.44      0.00      0.00     98.56
10:21:03 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:21:04 AM     all      0.08      0.00      1.44      0.00      0.00     98.48
10:21:05 AM     all      0.00      0.00      0.60      0.00      0.00     99.40
10:21:06 AM     all      0.08      0.00      1.69      0.00      0.00     98.22
10:21:07 AM     all      0.08      0.00      1.19      0.17      0.00     98.56
10:21:08 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:21:09 AM     all      0.00      0.00      1.61      0.00      0.00     98.39
10:21:10 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
Average:        all      0.06      0.00      0.95      0.03      0.00     98.96
