Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:53:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:53:28 AM     all      0.17      0.00     18.88      0.00      0.00     80.96
10:53:29 AM     all      0.17      0.00     16.30      0.08      0.00     83.45
10:53:30 AM     all      0.17      0.00     14.94      0.00      0.00     84.89
10:53:31 AM     all      0.08      0.00     16.13      0.00      0.00     83.78
10:53:32 AM     all      0.09      0.00     15.22      0.00      0.00     84.69
10:53:33 AM     all      0.08      0.00     16.08      0.00      0.00     83.84
10:53:34 AM     all      0.08      0.00     16.61      0.33      0.00     82.97
10:53:35 AM     all      0.08      0.00     16.10      0.00      0.00     83.81
10:53:36 AM     all      0.08      0.00     15.92      0.00      0.00     83.99
10:53:37 AM     all      0.08      0.00     15.78      0.00      0.00     84.14
10:53:38 AM     all      0.08      0.00     15.44      0.00      0.00     84.48
10:53:39 AM     all      0.00      0.00     15.38      0.08      0.00     84.54
10:53:40 AM     all      0.34      0.00     15.55      0.00      0.00     84.11
10:53:41 AM     all      0.00      0.00     14.99      0.00      0.00     85.01
10:53:42 AM     all      0.08      0.00     15.37      0.00      0.00     84.55
10:53:43 AM     all      0.08      0.00     15.27      0.00      0.00     84.65
10:53:44 AM     all      0.08      0.00     15.31      0.42      0.00     84.18
10:53:45 AM     all      0.08      0.00     15.50      0.00      0.00     84.42
10:53:46 AM     all      0.08      0.00     15.51      0.00      0.00     84.41
10:53:47 AM     all      0.17      0.00     16.51      0.00      0.00     83.32
10:53:48 AM     all      0.09      0.00     14.48      0.00      0.00     85.43
10:53:49 AM     all      0.17      0.00     15.53      0.42      0.00     83.88
10:53:50 AM     all      1.60      0.00     16.48      0.00      0.00     81.92
10:53:51 AM     all      0.00      0.00     15.37      0.00      0.00     84.63
10:53:52 AM     all      0.09      0.00     15.15      0.00      0.00     84.77
10:53:53 AM     all      0.08      0.00     15.33      0.00      0.00     84.59
10:53:54 AM     all      0.17      0.00     15.20      0.08      0.00     84.55
Average:        all      0.16      0.00     15.72      0.05      0.00     84.07
