Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:35:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:35:20 AM     all      0.42      0.00     46.96      0.00      0.00     52.63
11:35:21 AM     all      0.16      0.00     50.66      0.00      0.00     49.18
11:35:22 AM     all      0.00      0.00     48.69      0.00      0.00     51.31
11:35:23 AM     all      0.25      0.00     49.08      0.00      0.00     50.67
11:35:24 AM     all      0.25      0.00     48.39      0.00      0.00     51.36
11:35:25 AM     all      0.09      0.00     48.04      0.00      0.00     51.87
11:35:26 AM     all      0.17      0.00     48.73      0.00      0.00     51.10
11:35:27 AM     all      0.25      0.00     48.39      0.00      0.00     51.36
11:35:28 AM     all      0.09      0.00     48.20      0.00      0.00     51.72
11:35:29 AM     all      0.25      0.00     48.90      0.00      0.00     50.84
11:35:30 AM     all      0.17      0.00     49.20      0.00      0.00     50.63
11:35:31 AM     all      0.17      0.00     48.90      0.00      0.00     50.93
11:35:32 AM     all      0.00      0.00     47.98      0.00      0.00     52.02
11:35:33 AM     all      0.25      0.00     48.90      0.00      0.00     50.85
11:35:34 AM     all      0.25      0.00     48.77      0.00      0.00     50.98
11:35:35 AM     all      0.17      0.00     48.15      0.00      0.00     51.68
11:35:36 AM     all      0.17      0.00     48.42      0.00      0.00     51.41
11:35:37 AM     all      0.17      0.00     48.90      0.00      0.00     50.93
11:35:38 AM     all      0.00      0.00     48.72      0.00      0.00     51.28
11:35:39 AM     all      0.08      0.00     48.78      0.00      0.00     51.14
11:35:40 AM     all      0.25      0.00     48.56      0.00      0.00     51.19
11:35:41 AM     all      0.25      0.00     49.45      0.00      0.00     50.29
11:35:42 AM     all      0.25      0.00     48.99      0.00      0.00     50.76
11:35:43 AM     all      0.17      0.00     48.81      0.00      0.00     51.02
11:35:44 AM     all      0.09      0.00     48.55      0.00      0.00     51.37
11:35:45 AM     all      0.08      0.00     49.20      0.00      0.00     50.72
11:35:46 AM     all      0.17      0.00     49.45      0.00      0.00     50.38
Average:        all      0.17      0.00     48.74      0.00      0.00     51.09
