Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:08:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:08:33 PM     all      0.31      0.00     16.20      0.00      0.00     83.49
12:08:34 PM     all      0.31      0.00     15.96      0.10      0.00     83.63
12:08:35 PM     all      0.10      0.00     15.43      0.00      0.00     84.46
12:08:36 PM     all      0.21      0.00     14.71      0.00      0.00     85.08
12:08:37 PM     all      0.21      0.00     15.68      0.00      0.00     84.11
12:08:38 PM     all      0.32      0.00     13.74      0.00      0.00     85.94
12:08:39 PM     all      0.21      0.00     13.94      0.11      0.00     85.74
12:08:40 PM     all      0.21      0.00     13.67      0.00      0.00     86.12
12:08:41 PM     all      0.00      0.00     13.23      0.00      0.00     86.77
12:08:42 PM     all      0.21      0.00     13.86      0.00      0.00     85.93
12:08:43 PM     all      0.21      0.00     13.68      0.00      0.00     86.11
12:08:44 PM     all      0.21      0.00     13.30      0.21      0.00     86.28
12:08:45 PM     all      0.11      0.00     13.60      0.00      0.00     86.29
12:08:46 PM     all      0.11      0.00     13.40      0.00      0.00     86.49
12:08:47 PM     all      0.21      0.00     13.11      0.00      0.00     86.67
12:08:48 PM     all      0.10      0.00     18.86      0.00      0.00     81.04
12:08:49 PM     all      0.20      0.00     16.39      0.20      0.00     83.20
12:08:50 PM     all      0.10      0.00     15.79      0.00      0.00     84.11
12:08:51 PM     all      0.21      0.00     16.41      0.00      0.00     83.38
12:08:52 PM     all      0.10      0.00     15.91      0.00      0.00     83.99
12:08:53 PM     all      0.21      0.00     16.44      0.00      0.00     83.35
12:08:54 PM     all      0.31      0.00     16.29      0.10      0.00     83.30
12:08:55 PM     all      0.10      0.00     15.22      0.00      0.00     84.67
12:08:56 PM     all      0.10      0.00     16.55      0.00      0.00     83.35
12:08:57 PM     all      0.21      0.00     16.27      0.00      0.00     83.52
12:08:58 PM     all      0.10      0.00     15.50      0.00      0.00     84.39
12:08:59 PM     all      0.20      0.00     16.60      0.00      0.00     83.20
Average:        all      0.18      0.00     15.19      0.03      0.00     84.60
