Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:58:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:58:53 AM     all      0.09      0.00     20.68      0.00      0.00     79.23
10:58:54 AM     all      0.08      0.00     20.31      0.08      0.00     79.52
10:58:55 AM     all      0.08      0.00     17.25      0.00      0.00     82.67
10:58:56 AM     all      0.08      0.00     16.88      0.00      0.00     83.04
10:58:57 AM     all      0.08      0.00     15.69      0.00      0.00     84.22
10:58:58 AM     all      0.17      0.00     16.05      0.00      0.00     83.78
10:58:59 AM     all      0.00      0.00     16.61      0.08      0.00     83.31
10:59:00 AM     all      0.17      0.00     15.76      0.00      0.00     84.07
10:59:01 AM     all      0.08      0.00     16.60      0.00      0.00     83.32
10:59:02 AM     all      0.08      0.00     15.55      0.00      0.00     84.37
10:59:03 AM     all      0.25      0.00     16.35      0.00      0.00     83.40
10:59:04 AM     all      0.17      0.00     15.92      0.08      0.00     83.82
10:59:05 AM     all      0.17      0.00     16.06      0.00      0.00     83.77
10:59:06 AM     all      0.08      0.00     16.03      0.00      0.00     83.88
10:59:07 AM     all      0.08      0.00     16.37      0.00      0.00     83.54
10:59:08 AM     all      0.08      0.00     16.58      0.00      0.00     83.33
10:59:09 AM     all      0.08      0.00     15.35      0.08      0.00     84.48
10:59:10 AM     all      0.17      0.00     15.37      0.00      0.00     84.47
10:59:11 AM     all      0.17      0.00     15.06      0.00      0.00     84.77
10:59:12 AM     all      0.08      0.00     15.11      0.00      0.00     84.80
10:59:13 AM     all      0.17      0.00     15.20      0.00      0.00     84.63
10:59:14 AM     all      0.08      0.00     15.47      0.17      0.00     84.28
10:59:15 AM     all      0.17      0.00     15.40      0.00      0.00     84.43
10:59:16 AM     all      0.00      0.00     15.10      0.00      0.00     84.90
10:59:17 AM     all      0.08      0.00     16.22      0.00      0.00     83.70
10:59:18 AM     all      0.17      0.00     14.30      0.00      0.00     85.53
10:59:19 AM     all      0.00      0.00      0.84      0.08      0.00     99.08
Average:        all      0.11      0.00     15.63      0.02      0.00     84.24
