Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:43:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:43:34 PM     all      0.00      0.00     15.72      0.00      0.00     84.28
06:43:35 PM     all      0.00      0.00     14.16      0.00      0.00     85.84
06:43:36 PM     all      0.00      0.00     14.67      0.00      0.00     85.33
06:43:37 PM     all      0.00      0.00     14.98      0.00      0.00     85.02
06:43:38 PM     all      0.00      0.00     16.07      0.00      0.00     83.93
06:43:39 PM     all      0.00      0.00     16.72      0.00      0.00     83.28
06:43:40 PM     all      0.00      0.00     18.26      0.00      0.00     81.74
06:43:41 PM     all      0.00      0.00     19.17      0.00      0.00     80.83
06:43:42 PM     all      0.00      0.00     19.38      0.09      0.00     80.53
06:43:43 PM     all      0.00      0.00     19.80      0.00      0.00     80.20
06:43:44 PM     all      0.09      0.00     18.77      0.00      0.00     81.14
06:43:45 PM     all      0.00      0.00     16.56      0.00      0.00     83.44
06:43:46 PM     all      0.00      0.00     16.51      0.00      0.00     83.49
06:43:47 PM     all      0.09      0.00     26.70      0.00      0.00     73.21
06:43:48 PM     all      0.00      0.00     26.93      0.19      0.00     72.87
06:43:49 PM     all      0.00      0.00     26.52      0.00      0.00     73.48
06:43:50 PM     all      0.00      0.00     25.73      0.00      0.00     74.27
06:43:51 PM     all      0.10      0.00     25.50      0.00      0.00     74.40
06:43:52 PM     all      0.00      0.00     24.07      0.00      0.00     75.93
06:43:53 PM     all      0.00      0.00     24.07      0.10      0.00     75.82
06:43:54 PM     all      0.10      0.00     23.58      0.00      0.00     76.31
06:43:55 PM     all      0.10      0.00     23.95      0.00      0.00     75.95
06:43:56 PM     all      0.10      0.00     24.32      0.00      0.00     75.58
06:43:57 PM     all      0.20      0.00     22.83      0.00      0.00     76.97
06:43:58 PM     all      0.30      0.00     23.29      0.10      0.00     76.31
06:43:59 PM     all      0.30      0.00     23.55      0.00      0.00     76.15
06:44:00 PM     all      0.40      0.00     23.04      0.00      0.00     76.56
Average:        all      0.07      0.00     20.94      0.02      0.00     78.98
