Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:31:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:31:54 AM     all      0.09      0.00     16.16      0.00      0.00     83.76
10:31:55 AM     all      0.09      0.00     16.07      0.00      0.00     83.84
10:31:56 AM     all      0.09      0.00     15.72      0.09      0.00     84.11
10:31:57 AM     all      0.09      0.00     14.37      0.00      0.00     85.54
10:31:58 AM     all      0.09      0.00     13.80      0.00      0.00     86.12
10:31:59 AM     all      0.09      0.00     13.60      0.00      0.00     86.31
10:32:00 AM     all      0.09      0.00     14.27      0.00      0.00     85.64
10:32:01 AM     all      0.09      0.00     14.36      0.00      0.00     85.55
10:32:02 AM     all      0.17      0.00     14.49      0.17      0.00     85.17
10:32:03 AM     all      0.18      0.00     12.90      0.00      0.00     86.92
10:32:04 AM     all      0.18      0.00     13.34      0.00      0.00     86.48
10:32:05 AM     all      0.00      0.00     14.01      0.00      0.00     85.99
10:32:06 AM     all      0.09      0.00     14.29      0.00      0.00     85.63
10:32:07 AM     all      0.27      0.00     13.25      0.09      0.00     86.40
10:32:08 AM     all      0.26      0.00     13.70      0.00      0.00     86.04
10:32:09 AM     all      0.09      0.00     13.98      0.00      0.00     85.93
10:32:10 AM     all      0.18      0.00     14.29      0.00      0.00     85.54
10:32:11 AM     all      0.18      0.00     13.23      0.00      0.00     86.59
10:32:12 AM     all      0.00      0.00     13.68      0.09      0.00     86.23
10:32:13 AM     all      0.18      0.00     13.74      0.00      0.00     86.08
10:32:14 AM     all      0.09      0.00     13.14      0.00      0.00     86.77
10:32:15 AM     all      0.00      0.00     13.09      0.00      0.00     86.91
10:32:16 AM     all      0.26      0.00     13.59      0.00      0.00     86.14
10:32:17 AM     all      0.18      0.00     12.51      0.18      0.00     87.13
10:32:18 AM     all      0.18      0.00     12.21      0.00      0.00     87.61
10:32:19 AM     all      0.00      0.00      0.84      0.00      0.00     99.16
10:32:20 AM     all      0.00      0.00      6.72      0.00      0.00     93.28
Average:        all      0.12      0.00     13.14      0.02      0.00     86.71
