Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:21:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:21:48 AM     all      0.00      0.00      0.67      0.84      0.00     98.49
10:21:49 AM     all      0.00      0.00      0.92      0.00      0.00     99.08
10:21:50 AM     all      0.93      0.00      0.93      0.00      0.00     98.15
10:21:51 AM     all      0.00      0.00      0.84      0.00      0.00     99.16
10:21:52 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:21:53 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:21:54 AM     all      0.00      0.00      0.93      0.17      0.00     98.90
10:21:55 AM     all      0.08      0.00      1.18      0.00      0.00     98.74
10:21:56 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:21:57 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:21:58 AM     all      0.08      0.00      1.51      0.00      0.00     98.40
10:21:59 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:22:00 AM     all      0.08      0.00      1.10      0.17      0.00     98.65
10:22:01 AM     all      0.08      0.00      1.77      0.00      0.00     98.15
10:22:02 AM     all      0.00      0.00      1.35      0.00      0.00     98.65
10:22:03 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:22:04 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:22:05 AM     all      0.00      0.00      1.60      0.00      0.00     98.40
10:22:06 AM     all      0.00      0.00      0.60      0.26      0.00     99.15
10:22:07 AM     all      0.00      0.00      2.09      0.00      0.00     97.91
10:22:08 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:22:09 AM     all      0.08      0.00      1.77      0.00      0.00     98.14
10:22:10 AM     all      0.08      0.00      1.19      0.00      0.00     98.73
10:22:11 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:22:12 AM     all      0.00      0.00      0.08      0.17      0.00     99.75
10:22:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:22:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
Average:        all      0.06      0.00      0.97      0.06      0.00     98.91
