Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

09:35:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:35:49 PM     all      0.18      0.00     39.64      0.18      0.00     60.00
09:35:50 PM     all      1.80      0.00     39.13      0.00      0.00     59.06
09:35:51 PM     all      0.00      0.00     34.22      0.00      0.00     65.78
09:35:52 PM     all      0.18      0.00     34.33      0.00      0.00     65.49
09:35:53 PM     all      0.09      0.00     33.64      0.00      0.00     66.27
09:35:54 PM     all      0.09      0.00     34.58      0.09      0.00     65.23
09:35:55 PM     all      0.09      0.00     38.15      0.00      0.00     61.76
09:35:56 PM     all      0.09      0.00     36.57      0.00      0.00     63.34
09:35:57 PM     all      0.18      0.00     38.52      0.00      0.00     61.30
09:35:58 PM     all      0.09      0.00     36.95      0.00      0.00     62.96
09:35:59 PM     all      0.18      0.00     36.71      0.18      0.00     62.93
09:36:00 PM     all      0.09      0.00     34.12      0.00      0.00     65.78
09:36:01 PM     all      0.00      0.00     31.12      0.00      0.00     68.88
09:36:02 PM     all      0.26      0.00     32.90      0.00      0.00     66.84
09:36:03 PM     all      0.09      0.00     33.68      0.00      0.00     66.23
09:36:04 PM     all      0.00      0.00     31.11      0.00      0.00     68.89
09:36:05 PM     all      0.17      0.00     28.18      0.09      0.00     71.56
09:36:06 PM     all      0.09      0.00     29.45      0.00      0.00     70.46
09:36:07 PM     all      0.09      0.00     35.46      0.00      0.00     64.45
09:36:08 PM     all      0.09      0.00     42.67      0.00      0.00     57.24
09:36:09 PM     all      0.26      0.00     44.65      0.00      0.00     55.09
09:36:10 PM     all      0.26      0.00     45.63      0.09      0.00     54.02
09:36:11 PM     all      0.25      0.00     46.56      0.00      0.00     53.18
09:36:12 PM     all      0.09      0.00     45.62      0.00      0.00     54.30
09:36:13 PM     all      0.17      0.00     45.42      0.00      0.00     54.41
09:36:14 PM     all      0.09      0.00     45.09      0.00      0.00     54.82
09:36:15 PM     all      0.17      0.00     44.79      0.00      0.00     55.04
Average:        all      0.19      0.00     37.79      0.02      0.00     61.99
