Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:00:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:00:04 PM     all      0.09      0.00     21.85      0.00      0.00     78.06
08:00:05 PM     all      0.00      0.00     19.62      0.10      0.00     80.29
08:00:06 PM     all      0.00      0.00     26.96      0.00      0.00     73.04
08:00:07 PM     all      0.00      0.00     29.10      0.00      0.00     70.90
08:00:08 PM     all      0.00      0.00     25.18      0.00      0.00     74.82
08:00:09 PM     all      0.00      0.00     21.46      0.00      0.00     78.54
08:00:10 PM     all      0.22      0.00     17.96      0.00      0.00     81.82
08:00:11 PM     all      0.22      0.00     15.87      0.33      0.00     83.59
08:00:12 PM     all      0.22      0.00     18.82      0.00      0.00     80.97
08:00:13 PM     all      0.64      0.00     18.85      0.00      0.00     80.51
08:00:14 PM     all      0.11      0.00     14.70      0.00      0.00     85.19
08:00:15 PM     all      0.21      0.00     16.12      0.00      0.00     83.67
08:00:16 PM     all      0.11      0.00     15.69      0.00      0.00     84.20
08:00:17 PM     all      0.21      0.00     15.57      0.00      0.00     84.22
08:00:18 PM     all      0.11      0.00     15.68      0.00      0.00     84.22
08:00:19 PM     all      0.21      0.00     15.68      0.00      0.00     84.11
08:00:20 PM     all      0.11      0.00     14.73      0.00      0.00     85.16
08:00:21 PM     all      0.21      0.00     15.56      0.11      0.00     84.13
08:00:22 PM     all      0.00      0.00     16.05      0.00      0.00     83.95
08:00:23 PM     all      0.21      0.00     16.68      0.00      0.00     83.11
08:00:24 PM     all      0.31      0.00     21.09      0.00      0.00     78.60
08:00:25 PM     all      0.31      0.00     22.12      0.00      0.00     77.57
08:00:26 PM     all      0.21      0.00     22.73      0.00      0.00     77.06
08:00:27 PM     all      0.31      0.00     22.87      0.00      0.00     76.82
08:00:28 PM     all      0.21      0.00     23.05      0.00      0.00     76.74
08:00:29 PM     all      0.32      0.00     22.16      0.00      0.00     77.52
08:00:30 PM     all      0.64      0.00     21.04      0.00      0.00     78.32
Average:        all      0.19      0.00     19.62      0.02      0.00     80.17
