Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:24:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:24:07 AM     all      1.64      0.00      9.93      0.17      0.00     88.26
11:24:08 AM     all      0.17      0.00     29.52      0.00      0.00     70.30
11:24:09 AM     all      0.17      0.00     43.22      0.00      0.00     56.61
11:24:10 AM     all      0.25      0.00     46.78      0.00      0.00     52.97
11:24:11 AM     all      0.16      0.00     49.61      0.00      0.00     50.23
11:24:12 AM     all      0.25      0.00     47.38      0.00      0.00     52.36
11:24:13 AM     all      0.09      0.00     47.95      0.00      0.00     51.97
11:24:14 AM     all      0.25      0.00     50.08      0.00      0.00     49.67
11:24:15 AM     all      0.34      0.00     49.71      0.00      0.00     49.96
11:24:16 AM     all      0.26      0.00     49.10      0.00      0.00     50.64
11:24:17 AM     all      0.17      0.00     49.54      0.00      0.00     50.30
11:24:18 AM     all      0.17      0.00     49.28      0.17      0.00     50.38
11:24:19 AM     all      0.17      0.00     48.73      0.00      0.00     51.10
11:24:20 AM     all      0.17      0.00     48.82      0.00      0.00     51.02
11:24:21 AM     all      0.09      0.00     48.51      0.00      0.00     51.41
11:24:22 AM     all      0.08      0.00     49.03      0.00      0.00     50.89
11:24:23 AM     all      0.08      0.00     48.90      0.17      0.00     50.85
11:24:24 AM     all      0.25      0.00     48.78      0.00      0.00     50.97
11:24:25 AM     all      0.17      0.00     48.99      0.00      0.00     50.84
11:24:26 AM     all      0.17      0.00     49.03      0.00      0.00     50.80
11:24:27 AM     all      0.17      0.00     48.51      0.00      0.00     51.32
11:24:28 AM     all      0.25      0.00     48.35      0.00      0.00     51.39
11:24:29 AM     all      0.00      0.00     48.60      0.76      0.00     50.64
11:24:30 AM     all      0.26      0.00     48.41      0.00      0.00     51.34
11:24:31 AM     all      0.26      0.00     48.27      0.00      0.00     51.47
11:24:32 AM     all      0.17      0.00     49.49      0.00      0.00     50.34
11:24:33 AM     all      0.17      0.00     48.54      0.00      0.00     51.29
Average:        all      0.24      0.00     46.46      0.05      0.00     53.26
