Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:15:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:15:13 PM     all      0.09      0.00     14.91      0.00      0.00     85.00
06:15:14 PM     all      0.09      0.00     12.50      0.00      0.00     87.41
06:15:15 PM     all      0.09      0.00     13.04      0.00      0.00     86.87
06:15:16 PM     all      0.09      0.00     12.77      0.09      0.00     87.06
06:15:17 PM     all      0.09      0.00     13.40      0.00      0.00     86.51
06:15:18 PM     all      0.09      0.00     11.58      0.00      0.00     88.33
06:15:19 PM     all      0.09      0.00     13.32      0.00      0.00     86.60
06:15:20 PM     all      0.18      0.00     13.02      0.00      0.00     86.80
06:15:21 PM     all      0.27      0.00     12.52      0.09      0.00     87.12
06:15:22 PM     all      0.36      0.00     11.99      0.00      0.00     87.66
06:15:23 PM     all      0.18      0.00     11.43      0.00      0.00     88.39
06:15:24 PM     all      0.18      0.00     13.11      0.00      0.00     86.71
06:15:25 PM     all      0.00      0.00     12.97      0.00      0.00     87.03
06:15:26 PM     all      0.35      0.00     12.74      0.18      0.00     86.73
06:15:27 PM     all      0.18      0.00     12.64      0.00      0.00     87.18
06:15:28 PM     all      0.18      0.00     13.01      0.44      0.00     86.37
06:15:29 PM     all      0.00      0.00     13.34      0.00      0.00     86.66
06:15:30 PM     all      0.09      0.00     12.54      0.00      0.00     87.37
06:15:31 PM     all      0.00      0.00     13.27      0.09      0.00     86.64
06:15:32 PM     all      0.18      0.00     12.93      0.00      0.00     86.89
06:15:33 PM     all      0.09      0.00     12.24      0.00      0.00     87.67
06:15:34 PM     all      0.18      0.00     12.93      0.00      0.00     86.89
06:15:35 PM     all      0.09      0.00     11.71      0.00      0.00     88.20
06:15:36 PM     all      0.18      0.00     13.02      0.09      0.00     86.71
06:15:37 PM     all      0.09      0.00     12.79      0.00      0.00     87.12
06:15:38 PM     all      0.09      0.00     12.14      0.00      0.00     87.77
06:15:39 PM     all      0.09      0.00     12.78      0.00      0.00     87.13
Average:        all      0.13      0.00     12.77      0.04      0.00     87.06
