Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:31:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:31:45 AM     all      0.08      0.00     47.27      0.00      0.00     52.64
11:31:46 AM     all      0.41      0.00     48.86      0.00      0.00     50.73
11:31:47 AM     all      0.00      0.00     49.16      0.00      0.00     50.84
11:31:48 AM     all      0.17      0.00     49.07      0.00      0.00     50.76
11:31:49 AM     all      0.17      0.00     48.33      0.00      0.00     51.49
11:31:50 AM     all      0.25      0.00     49.45      0.00      0.00     50.30
11:31:51 AM     all      2.46      0.00     49.58      0.00      0.00     47.96
11:31:52 AM     all      0.09      0.00     48.54      0.17      0.00     51.20
11:31:53 AM     all      0.25      0.00     48.70      0.00      0.00     51.05
11:31:54 AM     all      0.17      0.00     48.52      0.00      0.00     51.31
11:31:55 AM     all      0.17      0.00     49.41      0.00      0.00     50.42
11:31:56 AM     all      0.08      0.00     48.81      0.00      0.00     51.10
11:31:57 AM     all      0.09      0.00     48.21      0.00      0.00     51.70
11:31:58 AM     all      0.25      0.00     48.14      0.08      0.00     51.52
11:31:59 AM     all      0.09      0.00     47.83      0.00      0.00     52.09
11:32:00 AM     all      0.25      0.00     48.95      0.00      0.00     50.80
11:32:01 AM     all      0.09      0.00     48.42      0.00      0.00     51.49
11:32:02 AM     all      0.34      0.00     48.99      0.00      0.00     50.68
11:32:03 AM     all      0.17      0.00     49.20      0.08      0.00     50.55
11:32:04 AM     all      0.08      0.00     49.62      0.00      0.00     50.29
11:32:05 AM     all      0.08      0.00     50.16      0.00      0.00     49.76
11:32:06 AM     all      0.08      0.00     49.34      0.00      0.00     50.58
11:32:07 AM     all      0.25      0.00     49.16      0.00      0.00     50.59
11:32:08 AM     all      0.08      0.00     48.81      0.00      0.00     51.10
11:32:09 AM     all      0.17      0.00     49.41      0.08      0.00     50.34
11:32:10 AM     all      0.25      0.00     49.20      0.00      0.00     50.55
11:32:11 AM     all      0.08      0.00     49.20      0.00      0.00     50.72
Average:        all      0.25      0.00     48.90      0.02      0.00     50.83
