Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:38:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:38:13 AM     all      0.18      0.00     14.71      0.00      0.00     85.11
10:38:14 AM     all      0.00      0.00     14.15      0.00      0.00     85.85
10:38:15 AM     all      0.09      0.00     13.30      0.18      0.00     86.43
10:38:16 AM     all      0.09      0.00     12.78      0.00      0.00     87.13
10:38:17 AM     all      0.18      0.00     12.60      0.00      0.00     87.22
10:38:18 AM     all      0.09      0.00     10.87      0.00      0.00     89.04
10:38:19 AM     all      0.09      0.00     13.35      0.00      0.00     86.56
10:38:20 AM     all      0.18      0.00     11.61      0.00      0.00     88.21
10:38:21 AM     all      0.09      0.00     11.37      0.09      0.00     88.45
10:38:22 AM     all      0.18      0.00     12.16      0.00      0.00     87.66
10:38:23 AM     all      0.09      0.00     11.26      0.00      0.00     88.65
10:38:24 AM     all      0.18      0.00     12.65      0.00      0.00     87.17
10:38:25 AM     all      0.18      0.00     12.80      0.00      0.00     87.02
10:38:26 AM     all      0.09      0.00     12.14      0.00      0.00     87.77
10:38:27 AM     all      0.27      0.00     12.47      0.18      0.00     87.09
10:38:28 AM     all      0.09      0.00     11.45      0.00      0.00     88.46
10:38:29 AM     all      0.18      0.00     13.10      0.00      0.00     86.73
10:38:30 AM     all      0.09      0.00     11.12      0.00      0.00     88.79
10:38:31 AM     all      0.18      0.00     11.75      0.00      0.00     88.07
10:38:32 AM     all      0.18      0.00     11.60      0.09      0.00     88.13
10:38:33 AM     all      0.18      0.00     12.80      0.00      0.00     87.02
10:38:34 AM     all      0.18      0.00     10.21      0.00      0.00     89.60
10:38:35 AM     all      0.18      0.00     12.60      0.00      0.00     87.22
10:38:36 AM     all      0.00      0.00     12.19      0.00      0.00     87.81
10:38:37 AM     all      0.09      0.00     12.03      0.09      0.00     87.79
10:38:38 AM     all      0.09      0.00     13.22      0.00      0.00     86.69
10:38:39 AM     all      0.00      0.00     11.35      0.00      0.00     88.65
Average:        all      0.13      0.00     12.29      0.02      0.00     87.56
