Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:15:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:15:59 PM     all      0.09      0.00     15.91      0.00      0.00     84.01
06:16:00 PM     all      0.09      0.00     14.47      0.00      0.00     85.44
06:16:01 PM     all      0.09      0.00     14.16      0.09      0.00     85.66
06:16:02 PM     all      0.09      0.00     13.62      0.00      0.00     86.30
06:16:03 PM     all      0.26      0.00     13.97      0.00      0.00     85.76
06:16:04 PM     all      0.18      0.00     12.67      0.00      0.00     87.15
06:16:05 PM     all      0.09      0.00     13.40      0.00      0.00     86.51
06:16:06 PM     all      0.18      0.00     13.34      0.09      0.00     86.40
06:16:07 PM     all      0.09      0.00     12.82      0.00      0.00     87.09
06:16:08 PM     all      0.00      0.00     12.35      0.00      0.00     87.65
06:16:09 PM     all      0.09      0.00     13.53      0.00      0.00     86.38
06:16:10 PM     all      0.18      0.00     13.88      0.00      0.00     85.94
06:16:11 PM     all      0.26      0.00     14.09      0.17      0.00     85.48
06:16:12 PM     all      0.27      0.00     12.94      0.00      0.00     86.79
06:16:13 PM     all      0.18      0.00     13.26      0.00      0.00     86.56
06:16:14 PM     all      0.27      0.00     12.40      0.00      0.00     87.33
06:16:15 PM     all      0.09      0.00     12.72      0.00      0.00     87.19
06:16:16 PM     all      0.18      0.00     13.35      0.09      0.00     86.38
06:16:17 PM     all      0.18      0.00     12.70      0.00      0.00     87.12
06:16:18 PM     all      0.00      0.00     13.14      0.00      0.00     86.86
06:16:19 PM     all      0.09      0.00     12.72      0.00      0.00     87.19
06:16:20 PM     all      0.18      0.00     13.04      0.00      0.00     86.78
06:16:21 PM     all      0.09      0.00     12.19      0.18      0.00     87.54
06:16:22 PM     all      0.18      0.00     11.86      0.00      0.00     87.96
06:16:23 PM     all      0.09      0.00     13.13      0.00      0.00     86.78
06:16:24 PM     all      0.09      0.00     12.91      0.00      0.00     87.00
06:16:25 PM     all      0.09      0.00     12.24      0.00      0.00     87.67
Average:        all      0.13      0.00     13.22      0.02      0.00     86.62
