Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:34:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:34:56 PM     all      0.00      0.00     17.73      0.00      0.00     82.27
08:34:57 PM     all      0.00      0.00     16.35      0.11      0.00     83.55
08:34:58 PM     all      0.21      0.00     16.17      0.00      0.00     83.62
08:34:59 PM     all      0.21      0.00     17.03      0.00      0.00     82.76
08:35:00 PM     all      0.00      0.00     17.72      0.00      0.00     82.28
08:35:01 PM     all      0.10      0.00     17.51      0.00      0.00     82.38
08:35:02 PM     all      0.11      0.00     15.47      0.00      0.00     84.42
08:35:03 PM     all      0.22      0.00     13.98      0.11      0.00     85.70
08:35:04 PM     all      0.00      0.00     14.15      0.00      0.00     85.85
08:35:05 PM     all      0.21      0.00     15.08      0.00      0.00     84.71
08:35:06 PM     all      0.11      0.00     19.08      0.00      0.00     80.81
08:35:07 PM     all      0.21      0.00     22.14      0.00      0.00     77.65
08:35:08 PM     all      0.21      0.00     16.70      0.21      0.00     82.89
08:35:09 PM     all      0.00      0.00     17.15      0.00      0.00     82.85
08:35:10 PM     all      0.00      0.00     25.59      0.00      0.00     74.41
08:35:11 PM     all      0.32      0.00     21.62      0.00      0.00     78.06
08:35:12 PM     all      0.21      0.00     15.00      0.00      0.00     84.79
08:35:13 PM     all      0.10      0.00     16.16      0.10      0.00     83.63
08:35:14 PM     all      0.10      0.00     17.49      0.00      0.00     82.40
08:35:15 PM     all      0.21      0.00     17.14      0.00      0.00     82.65
08:35:16 PM     all      0.32      0.00     22.61      0.00      0.00     77.08
08:35:17 PM     all      0.43      0.00     16.09      0.00      0.00     83.48
08:35:18 PM     all      0.11      0.00     13.65      0.00      0.00     86.24
08:35:19 PM     all      0.00      0.00     13.56      0.00      0.00     86.44
08:35:20 PM     all      0.11      0.00     14.13      0.00      0.00     85.76
08:35:21 PM     all      0.11      0.00     14.64      0.00      0.00     85.25
08:35:22 PM     all      0.00      0.00     14.84      0.00      0.00     85.16
Average:        all      0.13      0.00     17.02      0.02      0.00     82.82
