------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.991 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat=460.383 (std-dev=85.366)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  622.692
sockperf: ---> percentile 99.999 =  622.692
sockperf: ---> percentile 99.990 =  622.692
sockperf: ---> percentile 99.900 =  619.611
sockperf: ---> percentile 99.000 =  612.194
sockperf: ---> percentile 90.000 =  574.248
sockperf: ---> percentile 75.000 =  532.934
sockperf: ---> percentile 50.000 =  461.628
sockperf: ---> percentile 25.000 =  389.351
sockperf: ---> <MIN> observation =  279.051
------------------------------
txTime, rxTime
2.065113069, 2.066252308
2.075113072, 2.076157615
2.085113076, 2.086048170
2.095113074, 2.096002556
2.105113062, 2.105953625
2.115113066, 2.115833118
2.125113067, 2.125756351
2.135113069, 2.136290236
2.145113063, 2.146253655
2.155113055, 2.156177638
2.165113056, 2.166101251
2.175113055, 2.176008274
2.185113088, 2.185991724
2.195113110, 2.195865592
2.205113126, 2.205864408
2.215113115, 2.215765418
2.225113073, 2.226251657
2.235113126, 2.236198378
2.245113114, 2.246151739
2.255113129, 2.256072958
2.265113075, 2.266105031
2.275113130, 2.275907573
2.285113112, 2.285790382
2.295113103, 2.296275799
2.305113108, 2.306258053
2.315113060, 2.316244403
2.325113109, 2.326099242
2.335113098, 2.336055904
2.345113103, 2.345995419
2.355113083, 2.355919951
2.365113083, 2.365847101
2.375113076, 2.375766289
2.385113068, 2.386268045
2.395113128, 2.396187515
2.405113073, 2.406075167
2.415113069, 2.416040760
2.425113078, 2.425929993
2.435113064, 2.435868559
2.445113062, 2.445779242
2.455113062, 2.456302222
2.465113065, 2.466237894
2.475113061, 2.476172256
2.485113066, 2.486223078
2.495113090, 2.496102034
2.505113071, 2.505978030
2.515113059, 2.515922868
2.525113059, 2.525813403
2.535113059, 2.535748800
2.545113066, 2.546236412
2.555113061, 2.556144444
2.565113058, 2.566098437
2.575113122, 2.575991978
2.585113121, 2.585855488
2.595113126, 2.595763079
2.605113120, 2.606317528
2.615113072, 2.616240376
2.625113084, 2.626191661
2.635113123, 2.636131992
2.645113123, 2.646073288
2.655113118, 2.656001540
2.665113072, 2.665958861
2.675113130, 2.675835353
2.685113113, 2.686297107
2.695113103, 2.696217443
2.705113069, 2.706181953
2.715113103, 2.716076662
2.725113121, 2.725988312
2.735113093, 2.735855841
2.745113127, 2.745829387
2.755113113, 2.756252525
2.765113141, 2.766138481
2.775113127, 2.776067417
2.785113115, 2.785999217
2.795113079, 2.795954113
2.805113113, 2.805807827
2.815113108, 2.815738638
2.825113102, 2.826212300
2.835113082, 2.836159433
2.845113088, 2.846089802
2.855113083, 2.855968361
2.865113117, 2.865894257
2.875113073, 2.875763677
2.885113069, 2.886280452
2.895113074, 2.896222376
2.905113072, 2.906173645
2.915113126, 2.916084556
2.925113083, 2.925984668
2.935113069, 2.935903052
2.945113065, 2.945821423
2.955113066, 2.956294955
2.965113067, 2.966230086
2.975113069, 2.976157090
2.985113069, 2.986073490
2.995113069, 2.995973252
3.005113071, 3.005889598
3.015113063, 3.015813038
3.025113059, 3.025773072
3.035113089, 3.036262512
3.045113086, 3.046171045
3.055113103, 3.056165522
3.065113122, 3.066012405
3.075113135, 3.075875035
3.085113117, 3.085751440
3.095113069, 3.096218210
3.105113067, 3.106177503
3.115113107, 3.116099211
3.125113144, 3.125967559
3.135113111, 3.135858638
3.145113072, 3.145941867
3.155113119, 3.156324069
3.165113106, 3.166269720
3.175113120, 3.176111983
3.185113066, 3.186004836
3.195113068, 3.195932376
3.205113105, 3.205858315
3.215113100, 3.215767955
3.225113099, 3.226236945
3.235113061, 3.236178348
3.245113089, 3.246071409
3.255113098, 3.256000812
3.265113093, 3.265911721
3.275113115, 3.275845368
3.285113059, 3.286337448
3.295113091, 3.296263568
3.305113120, 3.306178988
3.315113116, 3.316074834
3.325113084, 3.326087732
3.335113099, 3.335957042
3.345113084, 3.345846104
3.355113116, 3.355801218
3.365113072, 3.366251273
3.375113073, 3.376193995
3.385113115, 3.386133711
3.395113069, 3.396097918
3.405113086, 3.405995659
3.415113081, 3.415945489
3.425113076, 3.425824385
3.435113111, 3.435761186
3.445113089, 3.446319819
3.455113072, 3.456330765
3.465113105, 3.466219414
3.475113128, 3.476111050
3.485113126, 3.486030354
3.495113094, 3.495906015
3.505113115, 3.505798310
3.515113127, 3.516248773
3.525113130, 3.526207687
3.535113121, 3.536166301
3.545113103, 3.546078932
3.555113124, 3.556036279
3.565113126, 3.565960033
3.575113128, 3.575900035
3.585113079, 3.585837501
3.595113115, 3.595738281
3.605113123, 3.606229855
3.615113128, 3.616113152
3.625113121, 3.626071505
3.635113086, 3.635968839
3.645113109, 3.645912380
3.655113113, 3.655805613
3.665113106, 3.665758538
3.675113069, 3.676263885
3.685113103, 3.686244318
3.695113067, 3.696174514
3.705113106, 3.706059417
3.715113106, 3.715987796
3.725113073, 3.725897987
3.735113094, 3.735858081
3.745113096, 3.745774296
3.755113084, 3.756260459
3.765113079, 3.766194516
3.775113072, 3.776115390
3.785113076, 3.786049766
3.795113076, 3.795969817
3.805113079, 3.805887774
3.815113072, 3.815813642
3.825113076, 3.826288682
3.835113082, 3.836270958
3.845113069, 3.846169732
3.855113062, 3.856098338
3.865113060, 3.866014483
3.875113067, 3.875953917
3.885113068, 3.885876421
3.895113063, 3.895817265
3.905113071, 3.906271244
3.915113064, 3.916234171
3.925113061, 3.926127012
3.935113064, 3.936063214
3.945113062, 3.946012564
3.955113096, 3.955919980
3.965113128, 3.965843547
3.975113134, 3.976282144
3.985113129, 3.986122655
3.995113121, 3.995952009
4.005113125, 4.005826924
4.015115277, 4.016354500
4.025113107, 4.026176731
4.035113118, 4.036082278
4.045113123, 4.045897127
4.055113114, 4.055761250
4.065113110, 4.066280973
4.075113113, 4.076149086
4.085113103, 4.086032306
4.095113084, 4.095909513
4.105117100, 4.106260169
4.115113073, 4.116128563
4.125113064, 4.126016413
4.135113109, 4.135847649
4.145113071, 4.145756734
4.155113095, 4.156310959
4.165113095, 4.166181438
4.175113108, 4.176058448
4.185113099, 4.185870201
4.195113092, 4.195705353
4.205138999, 4.206263337
4.215113074, 4.216100222
4.225113087, 4.225994478
4.235113184, 4.235853390
4.245113200, 4.246184165
4.255113080, 4.256114569
4.265113093, 4.265974438
4.275113056, 4.275807729
4.285113160, 4.286292626
4.295113127, 4.296192622
4.305113123, 4.306035492
4.315113124, 4.315886925
4.325113119, 4.325754316
4.335113122, 4.336282205
4.345113130, 4.346169361
4.355113119, 4.356036375
4.365113112, 4.365904265
4.375113105, 4.376236087
4.385113106, 4.386139298
4.395113105, 4.395999730
4.405113104, 4.405831536
4.415116265, 4.416340850
4.425113096, 4.426185371
4.435113100, 4.436062684
4.445113103, 4.445937362
4.455113104, 4.455821702
4.465113103, 4.466158345
4.475113110, 4.476011590
4.485113106, 4.485848044
4.495113102, 4.495720957
4.505113089, 4.506242382
4.515113090, 4.516097301
4.525113095, 4.525925184
4.535113092, 4.535814038
4.545113053, 4.546191660
4.555113094, 4.556075454
4.565113090, 4.565941078
4.575113083, 4.575812841
4.585113093, 4.586306160
4.595113057, 4.596123221
4.605113121, 4.605970157
4.615113101, 4.615842177
4.625114100, 4.626322982
4.635113105, 4.636199313
4.645113116, 4.646079360
4.655113115, 4.655925448
4.665113109, 4.665784794
4.675113077, 4.676187817
4.685113106, 4.686080573
4.695113103, 4.695964309
4.705113067, 4.705811404
4.715113094, 4.716322165
4.725113097, 4.726223742
4.735113095, 4.736088741
4.745113069, 4.745950657
4.755113098, 4.755757116
4.765113096, 4.766186194
4.775113060, 4.776053115
4.785113064, 4.785935954
4.795113090, 4.795786061
4.805113081, 4.806305169
4.815113076, 4.816201662
4.825113074, 4.826117381
4.835113076, 4.835924465
4.845113077, 4.845795594
4.855113074, 4.856174411
4.865113075, 4.866040483
4.875113058, 4.875893470
4.885113071, 4.885764263
4.895113067, 4.896267930
4.905113069, 4.906123324
4.915113075, 4.915998721
4.925113042, 4.925861956
4.935113059, 4.936214552
4.945113079, 4.946079621
4.955113064, 4.955942151
4.965113063, 4.965795684
4.975113073, 4.976283646
4.985113054, 4.986167634
4.995113076, 4.996032193
5.005113072, 5.005896106
5.015113070, 5.016267192
5.025113069, 5.026162861
