Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:56:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:56:16 PM     all      0.00      0.00     27.63      0.00      0.00     72.37
08:56:17 PM     all      0.22      0.00     19.14      0.00      0.00     80.64
08:56:18 PM     all      0.11      0.00     13.85      0.11      0.00     85.93
08:56:19 PM     all      0.21      0.00     14.29      0.00      0.00     85.50
08:56:20 PM     all      0.21      0.00     15.45      0.00      0.00     84.34
08:56:21 PM     all      0.11      0.00     15.41      0.00      0.00     84.48
08:56:22 PM     all      0.11      0.00     15.52      0.00      0.00     84.37
08:56:23 PM     all      0.21      0.00     15.42      0.11      0.00     84.27
08:56:24 PM     all      0.21      0.00     15.88      0.00      0.00     83.91
08:56:25 PM     all      0.21      0.00     15.64      0.00      0.00     84.14
08:56:26 PM     all      0.10      0.00     16.86      0.00      0.00     83.04
08:56:27 PM     all      0.21      0.00     15.54      0.00      0.00     84.25
08:56:28 PM     all      0.21      0.00     14.64      0.11      0.00     85.04
08:56:29 PM     all      0.21      0.00     15.00      0.00      0.00     84.79
08:56:30 PM     all      0.21      0.00     15.16      0.00      0.00     84.62
08:56:31 PM     all      0.11      0.00     15.81      0.00      0.00     84.09
08:56:32 PM     all      0.32      0.00     15.04      0.00      0.00     84.64
08:56:33 PM     all      0.11      0.00     15.45      0.11      0.00     84.34
08:56:34 PM     all      0.11      0.00     14.91      0.00      0.00     84.98
08:56:35 PM     all      0.11      0.00     15.86      0.00      0.00     84.03
08:56:36 PM     all      0.10      0.00     16.79      0.00      0.00     83.11
08:56:37 PM     all      0.10      0.00     17.01      0.00      0.00     82.88
08:56:38 PM     all      0.11      0.00     20.02      0.11      0.00     79.77
08:56:39 PM     all      0.31      0.00     21.32      0.00      0.00     78.37
08:56:40 PM     all      0.11      0.00     15.68      0.00      0.00     84.21
08:56:41 PM     all      0.00      0.00     14.50      0.00      0.00     85.50
08:56:42 PM     all      0.00      0.00     13.96      0.00      0.00     86.04
Average:        all      0.15      0.00     16.39      0.02      0.00     83.44
