Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

09:35:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:35:50 PM     all      0.00      0.00     16.79      0.00      0.00     83.21
09:35:51 PM     all      0.00      0.00     14.93      0.00      0.00     85.07
09:35:52 PM     all      0.10      0.00     14.49      0.10      0.00     85.31
09:35:53 PM     all      0.00      0.00     13.63      0.00      0.00     86.37
09:35:54 PM     all      0.10      0.00     13.47      0.00      0.00     86.43
09:35:55 PM     all      0.00      0.00     14.77      0.00      0.00     85.23
09:35:56 PM     all      0.00      0.00     14.65      0.00      0.00     85.35
09:35:57 PM     all      0.10      0.00     16.54      0.10      0.00     83.27
09:35:58 PM     all      0.00      0.00     15.91      0.00      0.00     84.09
09:35:59 PM     all      0.00      0.00     16.10      0.00      0.00     83.90
09:36:00 PM     all      0.00      0.00     17.12      0.00      0.00     82.88
09:36:01 PM     all      0.00      0.00     18.54      0.00      0.00     81.46
09:36:02 PM     all      0.00      0.00     19.28      0.00      0.00     80.72
09:36:03 PM     all      0.00      0.00     18.24      0.20      0.00     81.56
09:36:04 PM     all      0.00      0.00     18.47      0.00      0.00     81.53
09:36:05 PM     all      0.10      0.00     17.44      0.00      0.00     82.46
09:36:06 PM     all      0.00      0.00     15.46      0.00      0.00     84.54
09:36:07 PM     all      0.00      0.00     15.44      0.00      0.00     84.56
09:36:08 PM     all      0.00      0.00     13.60      0.11      0.00     86.29
09:36:09 PM     all      0.00      0.00     15.49      0.00      0.00     84.51
09:36:10 PM     all      0.11      0.00     15.36      0.00      0.00     84.53
09:36:11 PM     all      0.00      0.00     14.06      0.00      0.00     85.94
09:36:12 PM     all      0.11      0.00     15.70      0.00      0.00     84.19
09:36:13 PM     all      0.00      0.00     16.40      0.00      0.00     83.60
09:36:14 PM     all      0.00      0.00     19.02      0.00      0.00     80.98
09:36:15 PM     all      0.10      0.00     18.07      0.00      0.00     81.83
09:36:16 PM     all      0.10      0.00     18.52      0.00      0.00     81.38
Average:        all      0.03      0.00     16.22      0.02      0.00     83.74
