Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:24:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:24:10 AM     all      0.17      0.00      0.84      0.00      0.00     98.99
10:24:11 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:12 AM     all      0.00      0.00      0.92      0.00      0.00     99.08
10:24:13 AM     all      0.00      0.00      0.92      0.00      0.00     99.08
10:24:14 AM     all      0.00      0.00      0.67      0.67      0.00     98.66
10:24:15 AM     all      0.00      0.00      0.59      0.00      0.00     99.41
10:24:16 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:17 AM     all      0.08      0.00      0.51      0.00      0.00     99.41
10:24:18 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:19 AM     all      0.00      0.00      0.42      0.00      0.00     99.58
10:24:20 AM     all      0.08      0.00      0.76      0.08      0.00     99.07
10:24:21 AM     all      0.08      0.00      1.02      0.00      0.00     98.90
10:24:22 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
10:24:23 AM     all      0.00      0.00      1.09      0.00      0.00     98.91
10:24:24 AM     all      0.08      0.00      0.25      0.00      0.00     99.66
10:24:25 AM     all      0.08      0.00      1.51      0.00      0.00     98.40
10:24:26 AM     all      0.08      0.00      0.25      0.17      0.00     99.49
10:24:27 AM     all      0.08      0.00      1.43      0.00      0.00     98.49
10:24:28 AM     all      0.00      0.00      0.34      0.00      0.00     99.66
10:24:29 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:24:30 AM     all      0.08      0.00      1.10      0.00      0.00     98.82
10:24:31 AM     all      0.00      0.00      0.34      0.00      0.00     99.66
10:24:32 AM     all      0.08      0.00      1.59      0.17      0.00     98.15
10:24:33 AM     all      0.00      0.00      0.26      0.00      0.00     99.74
10:24:34 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:24:35 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:36 AM     all      0.00      0.00      0.51      0.00      0.00     99.49
Average:        all      0.03      0.00      0.76      0.04      0.00     99.17
