Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:24:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:24:11 AM     all      0.00      0.00      0.76      0.17      0.00     99.07
10:24:12 AM     all      0.08      0.00      0.67      0.00      0.00     99.24
10:24:13 AM     all      0.00      0.00      0.68      0.00      0.00     99.32
10:24:14 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:24:15 AM     all      0.08      0.00      0.76      0.00      0.00     99.16
10:24:16 AM     all      0.17      0.00      0.84      0.00      0.00     98.99
10:24:17 AM     all      0.00      0.00      0.68      0.17      0.00     99.15
10:24:18 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:24:19 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:20 AM     all      0.00      0.00      1.18      0.00      0.00     98.82
10:24:21 AM     all      0.08      0.00      1.10      0.00      0.00     98.82
10:24:22 AM     all      0.08      0.00      0.76      0.00      0.00     99.15
10:24:23 AM     all      0.00      0.00      1.01      0.17      0.00     98.82
10:24:24 AM     all      0.00      0.00      0.85      0.00      0.00     99.15
10:24:25 AM     all      0.08      0.00      0.85      0.00      0.00     99.07
10:24:26 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:24:27 AM     all      0.08      0.00      0.93      0.00      0.00     98.99
10:24:28 AM     all      0.00      0.00      0.59      0.17      0.00     99.24
10:24:29 AM     all      0.00      0.00      0.76      0.00      0.00     99.24
10:24:30 AM     all      0.00      0.00      1.01      0.00      0.00     98.99
10:24:31 AM     all      0.00      0.00      1.10      0.00      0.00     98.90
10:24:32 AM     all      0.00      0.00      0.93      0.00      0.00     99.07
10:24:33 AM     all      0.00      0.00      0.85      0.17      0.00     98.98
10:24:34 AM     all      0.08      0.00      0.93      0.00      0.00     98.98
10:24:35 AM     all      0.08      0.00      1.10      0.00      0.00     98.82
10:24:36 AM     all      0.17      0.00      1.02      0.00      0.00     98.82
10:24:37 AM     all      0.00      0.00      1.02      0.00      0.00     98.98
Average:        all      0.04      0.00      0.89      0.03      0.00     99.04
