#RWND(MSS= 9000), tput
0 0
0.03125 67.5029
0.0625 126.5637 
0.125 247.2593 
0.25 498.0695
0.5 940.3782
1 1336.2897
2 2264.3135
3 2854.0040 #double check, 3348.0338
4 3270.3337#double check, 2838.2955 
5 5849.1520
6 6962.4386
7 6975.0592
8 8609.4030
9 9148.4705
10 9446.7893
11 9699.7367
12 9614.9412
13 9691.9736
14 9803.2330
15 9833.2761
16 9845.4942        
