Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:36:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:36:58 AM     all      0.21      0.00     22.77      0.00      0.00     77.02
11:36:59 AM     all      0.00      0.00     17.12      0.10      0.00     82.78
11:37:00 AM     all      0.21      0.00     16.04      0.00      0.00     83.75
11:37:01 AM     all      0.00      0.00     16.77      0.00      0.00     83.23
11:37:02 AM     all      0.00      0.00     18.95      0.00      0.00     81.05
11:37:03 AM     all      0.00      0.00     20.32      0.00      0.00     79.68
11:37:04 AM     all      0.00      0.00     18.14      0.10      0.00     81.75
11:37:05 AM     all      0.00      0.00     16.03      0.00      0.00     83.97
11:37:06 AM     all      0.31      0.00     15.79      0.00      0.00     83.89
11:37:07 AM     all      0.00      0.00     15.45      0.00      0.00     84.55
11:37:08 AM     all      0.00      0.00     25.08      0.00      0.00     74.92
11:37:09 AM     all      0.10      0.00     21.44      0.00      0.00     78.46
11:37:10 AM     all      0.00      0.00     17.75      0.21      0.00     82.04
11:37:11 AM     all      0.11      0.00     14.04      0.00      0.00     85.85
11:37:12 AM     all      0.11      0.00     13.89      0.00      0.00     86.01
11:37:13 AM     all      0.22      0.00     12.75      0.00      0.00     87.04
11:37:14 AM     all      0.00      0.00     14.82      0.00      0.00     85.18
11:37:15 AM     all      0.21      0.00     16.94      0.10      0.00     82.75
11:37:16 AM     all      0.10      0.00     24.44      0.00      0.00     75.46
11:37:17 AM     all      0.00      0.00     16.24      0.00      0.00     83.76
11:37:18 AM     all      0.00      0.00     15.94      0.00      0.00     84.06
11:37:19 AM     all      0.10      0.00     16.27      0.00      0.00     83.63
11:37:20 AM     all      0.00      0.00     16.68      0.00      0.00     83.32
11:37:21 AM     all      0.00      0.00     21.31      0.10      0.00     78.59
11:37:22 AM     all      0.00      0.00     27.63      0.00      0.00     72.37
11:37:23 AM     all      0.10      0.00     26.03      0.00      0.00     73.87
11:37:24 AM     all      0.00      0.00     24.85      0.00      0.00     75.15
Average:        all      0.06      0.00     18.71      0.02      0.00     81.20
