1 9.889704
2 9.902287
3 9.902831
4 9.901209
5 9.899972
6 4.904396
7 4.845257
8 4.741293
9 4.751150
10 4.585414
11 4.924430
12 4.949313
13 4.900608
14 4.767947
15 4.663031
16 9.896381
17 9.902079
18 9.902267
19 9.902059
20 9.902237
