Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:35:12 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:35:13 AM     all      0.00      0.00     20.64      0.08      0.00     79.28
10:35:14 AM     all      0.08      0.00     17.40      0.00      0.00     82.51
10:35:15 AM     all      0.08      0.00     17.21      0.00      0.00     82.71
10:35:16 AM     all      0.08      0.00     16.53      0.00      0.00     83.39
10:35:17 AM     all      0.08      0.00     16.83      0.00      0.00     83.08
10:35:18 AM     all      0.17      0.00     16.28      0.00      0.00     83.56
10:35:19 AM     all      0.08      0.00     15.95      0.08      0.00     83.88
10:35:20 AM     all      0.08      0.00     16.68      0.00      0.00     83.24
10:35:21 AM     all      0.17      0.00     16.88      0.00      0.00     82.96
10:35:22 AM     all      0.08      0.00     15.58      0.00      0.00     84.34
10:35:23 AM     all      0.17      0.00     16.19      0.00      0.00     83.64
10:35:24 AM     all      0.08      0.00     16.20      0.08      0.00     83.63
10:35:25 AM     all      0.00      0.00     16.19      0.00      0.00     83.81
10:35:26 AM     all      0.08      0.00     16.02      0.00      0.00     83.90
10:35:27 AM     all      0.08      0.00     16.53      0.00      0.00     83.39
10:35:28 AM     all      0.08      0.00     15.51      0.00      0.00     84.41
10:35:29 AM     all      0.00      0.00     15.58      0.17      0.00     84.25
10:35:30 AM     all      0.25      0.00     15.57      0.00      0.00     84.18
10:35:31 AM     all      0.17      0.00     15.65      0.00      0.00     84.18
10:35:32 AM     all      0.00      0.00     16.23      0.00      0.00     83.77
10:35:33 AM     all      0.17      0.00     14.99      0.00      0.00     84.84
10:35:34 AM     all      0.09      0.00     15.09      0.09      0.00     84.74
10:35:35 AM     all      0.25      0.00     16.54      0.00      0.00     83.21
10:35:36 AM     all      0.17      0.00     15.85      0.00      0.00     83.98
10:35:37 AM     all      0.08      0.00     15.78      0.00      0.00     84.14
10:35:38 AM     all      0.17      0.00     16.13      0.00      0.00     83.70
10:35:39 AM     all      0.00      0.00     15.78      0.17      0.00     84.05
Average:        all      0.10      0.00     16.29      0.02      0.00     83.58
