Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

04:24:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:24:06 PM     all      0.09      0.00      3.89      0.00      0.00     96.02
04:24:07 PM     all      0.00      0.00      4.07      0.00      0.00     95.93
04:24:08 PM     all      0.09      0.00      3.82      0.09      0.00     96.00
04:24:09 PM     all      0.09      0.00      4.08      0.00      0.00     95.83
04:24:10 PM     all      0.09      0.00      4.24      0.00      0.00     95.67
04:24:11 PM     all      0.09      0.00      4.34      0.00      0.00     95.58
04:24:12 PM     all      0.18      0.00      4.08      0.00      0.00     95.74
04:24:13 PM     all      0.09      0.00      5.38      0.00      0.00     94.53
04:24:14 PM     all      0.09      0.00      4.27      0.18      0.00     95.46
04:24:15 PM     all      0.18      0.00      4.78      0.00      0.00     95.04
04:24:16 PM     all      0.00      0.00      5.21      0.00      0.00     94.79
04:24:17 PM     all      0.00      0.00      4.87      0.00      0.00     95.13
04:24:18 PM     all      0.09      0.00      4.95      0.00      0.00     94.96
04:24:19 PM     all      0.18      0.00      4.62      0.09      0.00     95.12
04:24:20 PM     all      0.00      0.00      5.15      0.00      0.00     94.85
04:24:21 PM     all      0.09      0.00      4.77      0.00      0.00     95.15
04:24:22 PM     all      0.09      0.00      4.44      0.00      0.00     95.47
04:24:23 PM     all      0.18      0.00      5.04      0.00      0.00     94.78
04:24:24 PM     all      0.00      0.00      4.80      0.18      0.00     95.02
04:24:25 PM     all      0.00      0.00      5.33      0.00      0.00     94.67
04:24:26 PM     all      0.09      0.00      5.07      0.00      0.00     94.84
04:24:27 PM     all      0.00      0.00      5.16      0.00      0.00     94.84
04:24:28 PM     all      0.18      0.00      4.99      0.00      0.00     94.83
04:24:29 PM     all      0.00      0.00      5.50      0.18      0.00     94.32
04:24:30 PM     all      0.09      0.00      5.41      0.00      0.00     94.50
04:24:31 PM     all      0.00      0.00      5.60      0.00      0.00     94.40
04:24:32 PM     all      0.09      0.00      5.77      0.00      0.00     94.14
Average:        all      0.08      0.00      4.80      0.03      0.00     95.10
