Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:00:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:00:35 PM     all      0.21      0.00     21.81      0.00      0.00     77.99
12:00:36 PM     all      0.21      0.00     15.00      0.00      0.00     84.79
12:00:37 PM     all      0.21      0.00     12.57      0.00      0.00     87.22
12:00:38 PM     all      0.11      0.00     12.77      0.00      0.00     87.12
12:00:39 PM     all      0.21      0.00     13.02      0.00      0.00     86.77
12:00:40 PM     all      0.11      0.00     13.02      0.00      0.00     86.87
12:00:41 PM     all      0.11      0.00     12.83      0.00      0.00     87.06
12:00:42 PM     all      0.21      0.00     12.75      0.00      0.00     87.03
12:00:43 PM     all      0.11      0.00     13.33      0.00      0.00     86.57
12:00:44 PM     all      0.00      0.00     13.13      0.00      0.00     86.87
12:00:45 PM     all      0.21      0.00     13.31      0.00      0.00     86.47
12:00:46 PM     all      0.11      0.00     12.94      0.00      0.00     86.95
12:00:47 PM     all      0.21      0.00     13.02      0.00      0.00     86.77
12:00:48 PM     all      0.21      0.00     14.12      0.11      0.00     85.56
12:00:49 PM     all      0.11      0.00     13.23      0.00      0.00     86.66
12:00:50 PM     all      0.11      0.00     13.13      0.00      0.00     86.77
12:00:51 PM     all      0.11      0.00     13.01      0.00      0.00     86.89
12:00:52 PM     all      0.00      0.00     13.34      0.00      0.00     86.66
12:00:53 PM     all      0.21      0.00     13.51      0.00      0.00     86.28
12:00:54 PM     all      0.00      0.00     13.92      0.00      0.00     86.08
12:00:55 PM     all      0.11      0.00     13.00      0.00      0.00     86.90
12:00:56 PM     all      0.11      0.00     13.11      0.00      0.00     86.78
12:00:57 PM     all      0.11      0.00     13.23      0.00      0.00     86.66
12:00:58 PM     all      0.11      0.00     13.23      0.00      0.00     86.66
12:00:59 PM     all      0.21      0.00     12.85      0.00      0.00     86.94
12:01:00 PM     all      0.00      0.00     13.28      0.00      0.00     86.72
12:01:01 PM     all      0.11      0.00     13.57      0.00      0.00     86.32
Average:        all      0.13      0.00     13.57      0.00      0.00     86.30
