Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:51:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:51:55 AM     all      0.67      0.00      1.01      0.00      0.00     98.32
10:51:56 AM     all      0.00      0.00      5.52      0.00      0.00     94.48
10:51:57 AM     all      0.08      0.00     20.97      0.00      0.00     78.95
10:51:58 AM     all      0.08      0.00     19.87      0.00      0.00     80.05
10:51:59 AM     all      0.00      0.00     19.17      0.00      0.00     80.83
10:52:00 AM     all      0.25      0.00     19.46      0.08      0.00     80.20
10:52:01 AM     all      0.00      0.00     20.10      0.00      0.00     79.90
10:52:02 AM     all      0.08      0.00     19.58      0.00      0.00     80.33
10:52:03 AM     all      0.00      0.00     15.97      0.00      0.00     84.03
10:52:04 AM     all      0.08      0.00     15.18      0.00      0.00     84.73
10:52:05 AM     all      0.00      0.00     15.14      0.09      0.00     84.78
10:52:06 AM     all      0.08      0.00     15.21      0.00      0.00     84.71
10:52:07 AM     all      0.08      0.00     15.61      0.00      0.00     84.30
10:52:08 AM     all      0.08      0.00     15.29      0.00      0.00     84.63
10:52:09 AM     all      0.08      0.00     15.46      0.00      0.00     84.46
10:52:10 AM     all      0.17      0.00     15.31      0.17      0.00     84.35
10:52:11 AM     all      0.08      0.00     15.03      0.00      0.00     84.89
10:52:12 AM     all      0.17      0.00     14.84      0.00      0.00     84.99
10:52:13 AM     all      0.17      0.00     15.22      0.00      0.00     84.62
10:52:14 AM     all      0.08      0.00     15.93      0.00      0.00     83.99
10:52:15 AM     all      0.08      0.00     14.77      0.17      0.00     84.97
10:52:16 AM     all      0.09      0.00     14.74      0.00      0.00     85.18
10:52:17 AM     all      0.08      0.00     15.41      0.00      0.00     84.50
10:52:18 AM     all      0.08      0.00     15.73      0.00      0.00     84.19
10:52:19 AM     all      0.17      0.00     14.38      0.00      0.00     85.45
10:52:20 AM     all      0.09      0.00     13.81      0.09      0.00     86.02
10:52:21 AM     all      0.08      0.00     16.50      0.00      0.00     83.42
Average:        all      0.11      0.00     15.38      0.02      0.00     84.49
