Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

12:02:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:02:12 PM     all      0.33      0.00     46.81      0.17      0.00     52.69
12:02:13 PM     all      0.08      0.00     46.90      0.00      0.00     53.01
12:02:14 PM     all      0.34      0.00     46.68      0.00      0.00     52.98
12:02:15 PM     all      0.00      0.00     47.80      0.00      0.00     52.20
12:02:16 PM     all      0.08      0.00     47.77      0.00      0.00     52.15
12:02:17 PM     all      0.17      0.00     47.24      0.00      0.00     52.59
12:02:18 PM     all      0.25      0.00     46.86      0.00      0.00     52.88
12:02:19 PM     all      0.09      0.00     46.32      0.00      0.00     53.60
12:02:20 PM     all      0.17      0.00     47.19      0.00      0.00     52.64
12:02:21 PM     all      0.09      0.00     46.93      0.00      0.00     52.99
12:02:22 PM     all      0.09      0.00     46.31      0.00      0.00     53.60
12:02:23 PM     all      0.17      0.00     47.51      0.00      0.00     52.32
12:02:24 PM     all      0.08      0.00     47.51      0.00      0.00     52.41
12:02:25 PM     all      0.17      0.00     47.13      0.00      0.00     52.70
12:02:26 PM     all      0.09      0.00     47.06      0.00      0.00     52.85
12:02:27 PM     all      0.09      0.00     46.10      0.09      0.00     53.73
12:02:28 PM     all      0.09      0.00     46.17      0.00      0.00     53.75
12:02:29 PM     all      0.25      0.00     47.20      0.00      0.00     52.54
12:02:30 PM     all      0.34      0.00     46.38      0.00      0.00     53.28
12:02:31 PM     all      0.26      0.00     46.09      0.00      0.00     53.65
12:02:32 PM     all      0.17      0.00     46.95      0.00      0.00     52.88
12:02:33 PM     all      0.08      0.00     47.68      0.00      0.00     52.24
12:02:34 PM     all      0.17      0.00     46.84      0.00      0.00     52.99
12:02:35 PM     all      0.00      0.00     47.16      0.00      0.00     52.84
12:02:36 PM     all      0.09      0.00     47.19      0.00      0.00     52.72
12:02:37 PM     all      0.09      0.00     46.42      0.00      0.00     53.49
12:02:38 PM     all      0.08      0.00     47.16      0.08      0.00     52.67
Average:        all      0.14      0.00     46.94      0.01      0.00     52.90
