Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:22:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:22:34 AM     all      0.00      0.00     18.21      0.00      0.00     81.79
11:22:35 AM     all      0.00      0.00     19.47      0.10      0.00     80.44
11:22:36 AM     all      0.10      0.00     18.32      0.00      0.00     81.58
11:22:37 AM     all      0.00      0.00     16.55      0.00      0.00     83.45
11:22:38 AM     all      0.00      0.00     15.57      0.00      0.00     84.43
11:22:39 AM     all      0.00      0.00     16.35      0.00      0.00     83.65
11:22:40 AM     all      0.00      0.00     15.68      0.00      0.00     84.32
11:22:41 AM     all      0.00      0.00     16.05      0.19      0.00     83.76
11:22:42 AM     all      0.00      0.00     14.67      0.00      0.00     85.33
11:22:43 AM     all      0.00      0.00     16.51      0.00      0.00     83.49
11:22:44 AM     all      0.00      0.00     16.09      0.00      0.00     83.91
11:22:45 AM     all      0.00      0.00     12.63      0.00      0.00     87.37
11:22:46 AM     all      0.00      0.00     11.99      0.10      0.00     87.91
11:22:47 AM     all      0.00      0.00     12.74      0.00      0.00     87.26
11:22:48 AM     all      0.10      0.00     14.01      0.00      0.00     85.89
11:22:49 AM     all      0.00      0.00     13.93      0.00      0.00     86.07
11:22:50 AM     all      0.00      0.00     13.15      0.00      0.00     86.85
11:22:51 AM     all      0.00      0.00     12.69      0.10      0.00     87.21
11:22:52 AM     all      0.10      0.00     13.28      0.00      0.00     86.62
11:22:53 AM     all      0.10      0.00     17.81      0.00      0.00     82.08
11:22:54 AM     all      0.00      0.00     19.55      0.00      0.00     80.45
11:22:55 AM     all      0.00      0.00     17.43      0.00      0.00     82.57
11:22:56 AM     all      0.12      0.00     14.13      0.00      0.00     85.75
11:22:57 AM     all      0.22      0.00     12.03      0.00      0.00     87.75
11:22:58 AM     all      0.11      0.00     12.10      0.00      0.00     87.79
11:22:59 AM     all      0.22      0.00     11.69      0.00      0.00     88.09
11:23:00 AM     all      0.22      0.00     12.47      0.00      0.00     87.31
Average:        all      0.04      0.00     15.05      0.02      0.00     84.88
