Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

06:39:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:39:41 PM     all      0.17      0.00     44.72      0.00      0.00     55.11
06:39:42 PM     all      0.17      0.00     47.48      0.00      0.00     52.35
06:39:43 PM     all      0.09      0.00     45.86      0.00      0.00     54.05
06:39:44 PM     all      0.09      0.00     45.58      0.00      0.00     54.33
06:39:45 PM     all      0.18      0.00     42.56      0.00      0.00     57.26
06:39:46 PM     all      0.00      0.00     38.44      0.00      0.00     61.56
06:39:47 PM     all      0.09      0.00     34.03      0.00      0.00     65.88
06:39:48 PM     all      0.09      0.00     37.04      0.00      0.00     62.86
06:39:49 PM     all      0.09      0.00     44.18      0.00      0.00     55.73
06:39:50 PM     all      2.07      0.00     46.55      0.00      0.00     51.38
06:39:51 PM     all      0.17      0.00     47.46      0.08      0.00     52.28
06:39:52 PM     all      0.17      0.00     46.99      0.00      0.00     52.84
06:39:53 PM     all      0.17      0.00     45.37      0.00      0.00     54.46
06:39:54 PM     all      0.09      0.00     45.10      0.00      0.00     54.82
06:39:55 PM     all      0.17      0.00     43.53      0.00      0.00     56.30
06:39:56 PM     all      0.26      0.00     43.47      0.00      0.00     56.28
06:39:57 PM     all      0.09      0.00     43.57      0.09      0.00     56.26
06:39:58 PM     all      0.17      0.00     43.47      0.00      0.00     56.36
06:39:59 PM     all      0.26      0.00     42.31      0.00      0.00     57.43
06:40:00 PM     all      0.17      0.00     43.46      0.00      0.00     56.37
06:40:01 PM     all      0.17      0.00     45.09      0.00      0.00     54.74
06:40:02 PM     all      0.09      0.00     45.14      0.00      0.00     54.77
06:40:03 PM     all      0.17      0.00     43.14      0.00      0.00     56.69
06:40:04 PM     all      0.09      0.00     43.27      0.00      0.00     56.64
06:40:05 PM     all      0.09      0.00     43.79      0.00      0.00     56.12
06:40:06 PM     all      0.17      0.00     42.65      0.00      0.00     57.18
06:40:07 PM     all      0.17      0.00     43.42      0.00      0.00     56.41
Average:        all      0.21      0.00     43.69      0.01      0.00     56.09
