Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

12:12:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:12:37 PM     all      0.17      0.00     46.10      0.00      0.00     53.73
12:12:38 PM     all      0.16      0.00     48.69      0.00      0.00     51.15
12:12:39 PM     all      0.22      0.00     51.37      0.00      0.00     48.41
12:12:40 PM     all      0.31      0.00     48.48      0.00      0.00     51.21
12:12:41 PM     all      0.08      0.00     48.87      0.08      0.00     50.96
12:12:42 PM     all      0.24      0.00     48.45      0.00      0.00     51.31
12:12:43 PM     all      0.31      0.00     49.06      0.00      0.00     50.62
12:12:44 PM     all      0.31      0.00     48.79      0.00      0.00     50.89
12:12:45 PM     all      0.23      0.00     48.47      0.00      0.00     51.29
12:12:46 PM     all      0.08      0.00     48.06      0.16      0.00     51.70
12:12:47 PM     all      0.24      0.00     47.11      0.00      0.00     52.65
12:12:48 PM     all      0.41      0.00     46.82      0.00      0.00     52.77
12:12:49 PM     all      0.32      0.00     48.38      0.00      0.00     51.30
12:12:50 PM     all      1.25      0.00     48.13      0.00      0.00     50.62
12:12:51 PM     all      0.50      0.00     49.09      0.17      0.00     50.25
12:12:52 PM     all      0.17      0.00     47.13      0.00      0.00     52.70
12:12:53 PM     all      0.17      0.00     47.36      0.00      0.00     52.47
12:12:54 PM     all      0.35      0.00     45.69      0.00      0.00     53.96
12:12:55 PM     all      0.00      0.00     46.43      0.00      0.00     53.57
12:12:56 PM     all      0.34      0.00     47.30      0.00      0.00     52.36
12:12:57 PM     all      0.25      0.00     47.38      0.00      0.00     52.37
12:12:58 PM     all      0.09      0.00     46.90      0.00      0.00     53.01
12:12:59 PM     all      0.00      0.00     47.18      0.00      0.00     52.82
12:13:00 PM     all      0.25      0.00     47.98      0.00      0.00     51.77
12:13:01 PM     all      0.09      0.00     47.18      0.00      0.00     52.73
12:13:02 PM     all      0.17      0.00     47.32      0.00      0.00     52.51
12:13:03 PM     all      0.08      0.00     47.72      0.08      0.00     52.12
Average:        all      0.25      0.00     47.87      0.02      0.00     51.86
