Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

08:32:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:32:36 PM     all      0.09      0.00     47.43      0.17      0.00     52.31
08:32:37 PM     all      0.18      0.00     45.56      0.00      0.00     54.26
08:32:38 PM     all      0.00      0.00     39.33      0.00      0.00     60.67
08:32:39 PM     all      0.10      0.00     33.11      0.00      0.00     66.80
08:32:40 PM     all      0.20      0.00     25.54      0.00      0.00     74.26
08:32:41 PM     all      0.09      0.00     25.87      0.09      0.00     73.95
08:32:42 PM     all      0.18      0.00     27.79      0.00      0.00     72.03
08:32:43 PM     all      0.18      0.00     37.53      0.00      0.00     62.29
08:32:44 PM     all      0.18      0.00     40.96      0.00      0.00     58.86
08:32:45 PM     all      0.18      0.00     42.64      0.00      0.00     57.18
08:32:46 PM     all      0.09      0.00     37.72      0.00      0.00     62.19
08:32:47 PM     all      0.09      0.00     26.74      0.26      0.00     72.91
08:32:48 PM     all      0.17      0.00     26.83      0.00      0.00     72.99
08:32:49 PM     all      0.09      0.00     25.21      0.00      0.00     74.70
08:32:50 PM     all      1.22      0.00     16.06      0.00      0.00     82.73
08:32:51 PM     all      0.00      0.00      7.38      0.00      0.00     92.62
08:32:52 PM     all      0.00      0.00      5.56      0.10      0.00     94.35
08:32:53 PM     all      0.09      0.00     32.07      0.00      0.00     67.84
08:32:54 PM     all      0.09      0.00     40.24      0.00      0.00     59.67
08:32:55 PM     all      0.09      0.00     40.23      0.00      0.00     59.69
08:32:56 PM     all      0.09      0.00     41.41      0.00      0.00     58.51
08:32:57 PM     all      0.25      0.00     46.66      0.00      0.00     53.09
08:32:58 PM     all      0.17      0.00     47.29      0.00      0.00     52.54
08:32:59 PM     all      0.09      0.00     47.22      0.00      0.00     52.70
08:33:00 PM     all      0.25      0.00     48.52      0.00      0.00     51.23
08:33:01 PM     all      0.17      0.00     24.39      0.00      0.00     75.44
08:33:02 PM     all      0.00      0.00     13.84      0.00      0.00     86.16
Average:        all      0.16      0.00     33.31      0.02      0.00     66.50
