Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

06:53:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:53:33 PM     all      0.26      0.00     43.59      0.00      0.00     56.15
06:53:34 PM     all      0.26      0.00     46.40      0.00      0.00     53.34
06:53:35 PM     all      0.26      0.00     47.27      0.00      0.00     52.47
06:53:36 PM     all      0.25      0.00     47.41      0.00      0.00     52.33
06:53:37 PM     all      0.09      0.00     46.80      0.00      0.00     53.11
06:53:38 PM     all      0.00      0.00     47.32      0.00      0.00     52.68
06:53:39 PM     all      0.26      0.00     46.41      0.00      0.00     53.33
06:53:40 PM     all      0.26      0.00     46.51      0.00      0.00     53.23
06:53:41 PM     all      0.17      0.00     45.83      0.09      0.00     53.92
06:53:42 PM     all      0.17      0.00     46.23      0.00      0.00     53.60
06:53:43 PM     all      0.09      0.00     45.82      0.00      0.00     54.10
06:53:44 PM     all      0.26      0.00     44.86      0.00      0.00     54.88
06:53:45 PM     all      0.09      0.00     44.99      0.00      0.00     54.93
06:53:46 PM     all      0.17      0.00     45.14      0.00      0.00     54.69
06:53:47 PM     all      0.18      0.00     43.56      0.09      0.00     56.18
06:53:48 PM     all      0.09      0.00     41.87      0.00      0.00     58.04
06:53:49 PM     all      0.00      0.00     38.81      0.00      0.00     61.19
06:53:50 PM     all      1.61      0.00     36.17      0.00      0.00     62.23
06:53:51 PM     all      0.39      0.00     33.82      0.00      0.00     65.80
06:53:52 PM     all      0.09      0.00     34.99      0.00      0.00     64.92
06:53:53 PM     all      0.18      0.00     35.27      1.20      0.00     63.35
06:53:54 PM     all      0.00      0.00     33.46      0.00      0.00     66.54
06:53:55 PM     all      0.29      0.00     29.88      0.00      0.00     69.84
06:53:56 PM     all      0.09      0.00     29.29      0.00      0.00     70.62
06:53:57 PM     all      0.26      0.00     26.17      0.00      0.00     73.57
06:53:58 PM     all      0.17      0.00     26.14      0.00      0.00     73.69
06:53:59 PM     all      0.09      0.00     27.11      0.26      0.00     72.54
Average:        all      0.22      0.00     40.23      0.06      0.00     59.49
