Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:57:14 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:57:15 AM     all      0.26      0.00     16.75      0.00      0.00     82.99
10:57:16 AM     all      0.18      0.00     15.91      0.00      0.00     83.92
10:57:17 AM     all      0.00      0.00     16.24      0.09      0.00     83.67
10:57:18 AM     all      0.09      0.00     15.50      0.00      0.00     84.41
10:57:19 AM     all      0.09      0.00     15.78      0.00      0.00     84.13
10:57:20 AM     all      0.18      0.00     13.96      0.00      0.00     85.86
10:57:21 AM     all      0.09      0.00     13.93      0.00      0.00     85.98
10:57:22 AM     all      0.00      0.00     13.49      0.00      0.00     86.51
10:57:23 AM     all      0.18      0.00     13.07      0.18      0.00     86.58
10:57:24 AM     all      0.18      0.00     12.81      0.00      0.00     87.01
10:57:25 AM     all      0.18      0.00     12.58      0.00      0.00     87.24
10:57:26 AM     all      0.09      0.00     12.06      0.00      0.00     87.85
10:57:27 AM     all      0.18      0.00     11.30      0.00      0.00     88.52
10:57:28 AM     all      0.09      0.00     13.04      0.09      0.00     86.78
10:57:29 AM     all      0.09      0.00     12.80      0.00      0.00     87.11
10:57:30 AM     all      0.09      0.00     12.26      0.00      0.00     87.65
10:57:31 AM     all      0.09      0.00     12.12      0.00      0.00     87.79
10:57:32 AM     all      0.18      0.00     12.57      0.00      0.00     87.25
10:57:33 AM     all      0.09      0.00     13.54      0.09      0.00     86.28
10:57:34 AM     all      0.18      0.00     12.66      0.00      0.00     87.17
10:57:35 AM     all      0.09      0.00     12.82      0.00      0.00     87.09
10:57:36 AM     all      0.09      0.00     12.57      0.00      0.00     87.34
10:57:37 AM     all      0.09      0.00     12.21      0.00      0.00     87.70
10:57:38 AM     all      0.09      0.00     11.53      0.00      0.00     88.38
10:57:39 AM     all      0.09      0.00     12.57      0.18      0.00     87.17
10:57:40 AM     all      0.09      0.00     12.50      0.00      0.00     87.41
10:57:41 AM     all      0.18      0.00     12.09      0.00      0.00     87.74
Average:        all      0.12      0.00     13.30      0.02      0.00     86.56
