Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:06:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:06:13 PM     all      0.43      0.00     21.30      0.00      0.00     78.27
08:06:14 PM     all      0.42      0.00     19.54      0.11      0.00     79.94
08:06:15 PM     all      0.32      0.00     17.96      0.00      0.00     81.72
08:06:16 PM     all      0.32      0.00     16.28      0.00      0.00     83.40
08:06:17 PM     all      0.21      0.00     17.90      0.00      0.00     81.89
08:06:18 PM     all      0.21      0.00     17.58      0.00      0.00     82.21
08:06:19 PM     all      0.10      0.00     17.15      0.00      0.00     82.74
08:06:20 PM     all      0.00      0.00     21.00      0.00      0.00     79.00
08:06:21 PM     all      0.21      0.00     22.05      0.00      0.00     77.74
08:06:22 PM     all      0.00      0.00     19.39      0.00      0.00     80.61
08:06:23 PM     all      0.10      0.00     18.88      0.00      0.00     81.02
08:06:24 PM     all      0.21      0.00     19.35      0.00      0.00     80.44
08:06:25 PM     all      0.21      0.00     21.38      0.10      0.00     78.31
08:06:26 PM     all      0.21      0.00     15.86      0.00      0.00     83.93
08:06:27 PM     all      0.00      0.00     16.91      0.00      0.00     83.09
08:06:28 PM     all      0.10      0.00     18.13      0.00      0.00     81.77
08:06:29 PM     all      0.10      0.00     17.34      0.00      0.00     82.55
08:06:30 PM     all      0.10      0.00     18.25      0.21      0.00     81.44
08:06:31 PM     all      0.10      0.00     17.05      0.00      0.00     82.85
08:06:32 PM     all      0.10      0.00     18.71      0.00      0.00     81.19
08:06:33 PM     all      0.21      0.00     16.97      0.00      0.00     82.82
08:06:34 PM     all      0.00      0.00     17.31      0.00      0.00     82.69
08:06:35 PM     all      0.10      0.00     17.51      0.00      0.00     82.38
08:06:36 PM     all      0.21      0.00     21.75      0.11      0.00     77.93
08:06:37 PM     all      0.10      0.00     18.46      0.00      0.00     81.44
08:06:38 PM     all      0.10      0.00     19.78      0.00      0.00     80.12
08:06:39 PM     all      0.00      0.00     18.58      0.00      0.00     81.42
Average:        all      0.15      0.00     18.61      0.02      0.00     81.22
