Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:27:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:27:48 PM     all      0.09      0.00     15.11      0.00      0.00     84.80
06:27:49 PM     all      0.09      0.00     15.91      0.00      0.00     84.00
06:27:50 PM     all      0.18      0.00     15.85      0.09      0.00     83.89
06:27:51 PM     all      0.09      0.00     15.58      0.00      0.00     84.33
06:27:52 PM     all      0.09      0.00     15.66      0.00      0.00     84.26
06:27:53 PM     all      0.17      0.00     15.52      0.00      0.00     84.31
06:27:54 PM     all      0.09      0.00     14.06      0.00      0.00     85.85
06:27:55 PM     all      0.09      0.00     13.30      0.00      0.00     86.61
06:27:56 PM     all      0.09      0.00     13.22      0.09      0.00     86.60
06:27:57 PM     all      0.09      0.00     12.77      0.00      0.00     87.14
06:27:58 PM     all      0.18      0.00     11.97      0.00      0.00     87.85
06:27:59 PM     all      0.09      0.00     13.46      0.00      0.00     86.45
06:28:00 PM     all      0.09      0.00     13.09      0.00      0.00     86.82
06:28:01 PM     all      0.18      0.00     12.85      0.00      0.00     86.98
06:28:02 PM     all      0.18      0.00     12.92      0.18      0.00     86.72
06:28:03 PM     all      0.18      0.00     12.75      0.00      0.00     87.08
06:28:04 PM     all      0.27      0.00     13.07      0.00      0.00     86.67
06:28:05 PM     all      0.09      0.00     13.55      0.00      0.00     86.36
06:28:06 PM     all      0.18      0.00     13.10      0.00      0.00     86.72
06:28:07 PM     all      0.18      0.00     12.30      0.18      0.00     87.34
06:28:08 PM     all      0.09      0.00     12.65      0.00      0.00     87.26
06:28:09 PM     all      0.00      0.00     13.65      0.00      0.00     86.35
06:28:10 PM     all      0.09      0.00     13.19      0.00      0.00     86.72
06:28:11 PM     all      0.27      0.00     12.90      0.00      0.00     86.83
06:28:12 PM     all      0.09      0.00     13.82      0.18      0.00     85.92
06:28:13 PM     all      0.09      0.00     12.65      0.00      0.00     87.26
06:28:14 PM     all      0.09      0.00     12.58      0.00      0.00     87.33
Average:        all      0.12      0.00     13.62      0.03      0.00     86.23
