Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:01:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:01:25 PM     all      0.00      0.00     14.54      0.00      0.00     85.46
12:01:26 PM     all      0.00      0.00     13.88      0.10      0.00     86.02
12:01:27 PM     all      0.00      0.00     16.35      0.00      0.00     83.65
12:01:28 PM     all      0.20      0.00     24.85      0.00      0.00     74.95
12:01:29 PM     all      0.00      0.00     23.85      0.00      0.00     76.15
12:01:30 PM     all      0.22      0.00     18.17      0.00      0.00     81.61
12:01:31 PM     all      0.21      0.00     13.62      0.11      0.00     86.06
12:01:32 PM     all      0.11      0.00     13.20      0.00      0.00     86.70
12:01:33 PM     all      0.21      0.00     13.98      0.00      0.00     85.81
12:01:34 PM     all      0.11      0.00     13.80      0.00      0.00     86.09
12:01:35 PM     all      0.21      0.00     14.23      0.00      0.00     85.56
12:01:36 PM     all      0.32      0.00     13.25      0.11      0.00     86.32
12:01:37 PM     all      0.21      0.00     12.82      0.00      0.00     86.97
12:01:38 PM     all      0.11      0.00     13.22      0.00      0.00     86.67
12:01:39 PM     all      0.32      0.00     12.55      0.00      0.00     87.12
12:01:40 PM     all      0.11      0.00     12.82      0.00      0.00     87.07
12:01:41 PM     all      0.11      0.00     13.40      0.00      0.00     86.49
12:01:42 PM     all      0.21      0.00     12.45      0.21      0.00     87.12
12:01:43 PM     all      0.22      0.00     12.38      0.00      0.00     87.41
12:01:44 PM     all      0.21      0.00     12.65      0.00      0.00     87.14
12:01:45 PM     all      0.32      0.00     12.16      0.00      0.00     87.51
12:01:46 PM     all      0.21      0.00     12.74      0.00      0.00     87.04
12:01:47 PM     all      0.21      0.00     12.82      0.00      0.00     86.97
12:01:48 PM     all      0.11      0.00     13.33      0.00      0.00     86.57
12:01:49 PM     all      0.00      0.00     13.31      0.00      0.00     86.69
12:01:50 PM     all      0.11      0.00     12.80      0.00      0.00     87.10
12:01:51 PM     all      0.11      0.00     12.80      0.00      0.00     87.10
Average:        all      0.15      0.00     14.35      0.02      0.00     85.48
