Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:37:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:47 AM     all      0.00      0.00     17.92      0.00      0.00     82.08
11:37:48 AM     all      0.00      0.00     18.67      0.10      0.00     81.24
11:37:49 AM     all      0.09      0.00     16.79      0.00      0.00     83.11
11:37:50 AM     all      0.10      0.00     14.60      0.00      0.00     85.31
11:37:51 AM     all      0.19      0.00     13.49      0.00      0.00     86.32
11:37:52 AM     all      0.00      0.00     12.94      0.00      0.00     87.06
11:37:53 AM     all      0.00      0.00     13.61      0.10      0.00     86.29
11:37:54 AM     all      0.00      0.00     15.03      0.10      0.00     84.87
11:37:55 AM     all      0.00      0.00     15.18      0.00      0.00     84.82
11:37:56 AM     all      0.00      0.00     14.19      0.00      0.00     85.81
11:37:57 AM     all      0.00      0.00     13.48      0.00      0.00     86.52
11:37:58 AM     all      0.00      0.00     12.64      0.10      0.00     87.27
11:37:59 AM     all      0.09      0.00     10.91      0.00      0.00     88.99
11:38:00 AM     all      0.00      0.00      9.73      0.00      0.00     90.27
11:38:01 AM     all      0.00      0.00      9.59      0.00      0.00     90.41
11:38:02 AM     all      0.00      0.00      9.96      0.00      0.00     90.04
11:38:03 AM     all      0.00      0.00     11.64      0.20      0.00     88.16
11:38:04 AM     all      0.00      0.00     12.71      0.00      0.00     87.29
11:38:05 AM     all      0.00      0.00     12.04      0.00      0.00     87.96
11:38:06 AM     all      0.00      0.00     11.71      0.00      0.00     88.29
11:38:07 AM     all      0.09      0.00     10.47      0.00      0.00     89.43
11:38:08 AM     all      0.00      0.00      9.55      0.19      0.00     90.27
11:38:09 AM     all      0.00      0.00     15.49      0.00      0.00     84.51
11:38:10 AM     all      0.00      0.00     21.71      0.00      0.00     78.29
11:38:11 AM     all      0.00      0.00     24.20      0.00      0.00     75.80
11:38:12 AM     all      0.00      0.00     22.60      0.00      0.00     77.40
11:38:13 AM     all      0.00      0.00     12.15      0.11      0.00     87.73
Average:        all      0.02      0.00     14.14      0.03      0.00     85.81
