Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:37:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:37:45 AM     all      0.17      0.00     47.61      0.00      0.00     52.23
11:37:46 AM     all      0.29      0.00     53.07      0.00      0.00     46.64
11:37:47 AM     all      0.21      0.00     53.51      0.00      0.00     46.28
11:37:48 AM     all      0.22      0.00     51.01      0.00      0.00     48.77
11:37:49 AM     all      0.14      0.00     49.82      0.14      0.00     49.89
11:37:50 AM     all      1.50      0.00     45.19      0.00      0.00     53.31
11:37:51 AM     all      0.36      0.00     43.57      0.00      0.00     56.07
11:37:52 AM     all      0.23      0.00     43.14      0.00      0.00     56.64
11:37:53 AM     all      0.31      0.00     43.91      0.00      0.00     55.77
11:37:54 AM     all      0.24      0.00     46.56      0.00      0.00     53.20
11:37:55 AM     all      0.39      0.00     47.74      0.08      0.00     51.79
11:37:56 AM     all      0.08      0.00     37.10      0.00      0.00     62.81
11:37:57 AM     all      0.08      0.00     29.94      0.00      0.00     69.97
11:37:58 AM     all      0.08      0.00     27.71      0.00      0.00     72.21
11:37:59 AM     all      0.08      0.00     19.93      0.00      0.00     79.98
11:38:00 AM     all      0.08      0.00     18.27      0.42      0.00     81.23
11:38:01 AM     all      0.17      0.00     15.86      0.00      0.00     83.97
11:38:02 AM     all      0.09      0.00     17.67      0.00      0.00     82.24
11:38:03 AM     all      0.08      0.00     30.62      0.00      0.00     69.30
11:38:04 AM     all      0.17      0.00     35.38      0.00      0.00     64.45
11:38:05 AM     all      0.17      0.00     29.20      0.17      0.00     70.46
11:38:06 AM     all      0.09      0.00     23.69      0.00      0.00     76.22
11:38:07 AM     all      0.09      0.00     12.95      0.00      0.00     86.96
11:38:08 AM     all      0.00      0.00      7.45      0.00      0.00     92.55
11:38:09 AM     all      0.09      0.00     28.83      0.00      0.00     71.09
11:38:10 AM     all      0.17      0.00     31.81      0.00      0.00     68.01
11:38:11 AM     all      0.08      0.00     39.46      0.17      0.00     60.29
Average:        all      0.22      0.00     35.35      0.04      0.00     64.40
