Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

09:00:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:00:11 PM     all      0.11      0.00     22.87      0.00      0.00     77.02
09:00:12 PM     all      0.10      0.00     13.49      0.10      0.00     86.30
09:00:13 PM     all      0.00      0.00     13.09      0.00      0.00     86.91
09:00:14 PM     all      0.00      0.00     14.17      0.00      0.00     85.83
09:00:15 PM     all      0.00      0.00     13.99      0.00      0.00     86.01
09:00:16 PM     all      0.00      0.00     15.02      0.00      0.00     84.98
09:00:17 PM     all      0.00      0.00     16.21      0.10      0.00     83.69
09:00:18 PM     all      0.00      0.00     16.73      0.00      0.00     83.27
09:00:19 PM     all      0.10      0.00     18.03      0.00      0.00     81.87
09:00:20 PM     all      0.00      0.00     17.85      0.00      0.00     82.15
09:00:21 PM     all      0.00      0.00     27.00      0.00      0.00     73.00
09:00:22 PM     all      0.00      0.00     26.38      0.00      0.00     73.62
09:00:23 PM     all      0.00      0.00     25.95      0.10      0.00     73.95
09:00:24 PM     all      0.00      0.00     24.95      0.00      0.00     75.05
09:00:25 PM     all      0.00      0.00     23.70      0.00      0.00     76.30
09:00:26 PM     all      0.00      0.00     21.35      0.00      0.00     78.65
09:00:27 PM     all      0.11      0.00     22.09      0.00      0.00     77.80
09:00:28 PM     all      0.00      0.00     20.86      0.11      0.00     79.03
09:00:29 PM     all      0.12      0.00     16.03      0.00      0.00     83.85
09:00:30 PM     all      0.34      0.00     16.48      0.00      0.00     83.18
09:00:31 PM     all      0.32      0.00     20.19      0.00      0.00     79.48
09:00:32 PM     all      0.43      0.00     19.98      0.00      0.00     79.59
09:00:33 PM     all      0.42      0.00     21.38      0.00      0.00     78.20
09:00:34 PM     all      0.32      0.00     22.19      0.00      0.00     77.50
09:00:35 PM     all      0.21      0.00     22.47      0.00      0.00     77.32
09:00:36 PM     all      0.21      0.00     23.19      0.00      0.00     76.60
09:00:37 PM     all      0.10      0.00     23.69      0.21      0.00     76.00
Average:        all      0.10      0.00     20.04      0.02      0.00     79.83
