------------------------------
test was performed using the following parameters: --mps=100 --burst=1 --reply-every=1 --msg-size=14 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=1011; ReceivedMessages=1010
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.990 sec; SentMessages=1000; ReceivedMessages=1000
sockperf: [2;35m====> avg-lat= 66.463 (std-dev=10.353)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 1000 observations[0m; each percentile contains 10.00 observations
sockperf: ---> <MAX> observation =  153.184
sockperf: ---> percentile 99.999 =  153.184
sockperf: ---> percentile 99.990 =  153.184
sockperf: ---> percentile 99.900 =  123.236
sockperf: ---> percentile 99.000 =  104.710
sockperf: ---> percentile 90.000 =   78.012
sockperf: ---> percentile 75.000 =   70.129
sockperf: ---> percentile 50.000 =   64.133
sockperf: ---> percentile 25.000 =   59.539
sockperf: ---> <MIN> observation =   52.975
------------------------------
txTime, rxTime
2.064150579, 2.064278401
2.074150577, 2.074287438
2.084150572, 2.084327534
2.094150599, 2.094299639
2.104150583, 2.104285350
2.114150582, 2.114271786
2.124150579, 2.124282961
2.134150566, 2.134289299
2.144150580, 2.144288021
2.154150567, 2.154293390
2.164150565, 2.164270239
2.174150569, 2.174263777
2.184150558, 2.184272684
2.194150556, 2.194270545
2.204150560, 2.204290600
2.214150560, 2.214312742
2.224150562, 2.224267889
2.234150560, 2.234277294
2.244150550, 2.244270416
2.254150566, 2.254273044
2.264150550, 2.264285139
2.274150550, 2.274292693
2.284150556, 2.284284745
2.294150568, 2.294291335
2.304150570, 2.304282660
2.314150576, 2.314316570
2.324150580, 2.324295128
2.334150571, 2.334264117
2.344150573, 2.344264909
2.354150576, 2.354273887
2.364150575, 2.364299571
2.374150570, 2.374301020
2.384150577, 2.384283552
2.394150574, 2.394271667
2.404150578, 2.404270953
2.414150579, 2.414272542
2.424150577, 2.424284601
2.434150583, 2.434272547
2.444150580, 2.444302750
2.454150582, 2.454258743
2.464150569, 2.464271104
2.474150579, 2.474301138
2.484150577, 2.484300391
2.494150594, 2.494305539
2.504150591, 2.504299829
2.514150586, 2.514266947
2.524150577, 2.524274819
2.534150577, 2.534278466
2.544150570, 2.544288255
2.554150569, 2.554292142
2.564150572, 2.564390072
2.574150607, 2.574285550
2.584150578, 2.584279301
2.594150664, 2.594313437
2.604150567, 2.604288155
2.614150570, 2.614282197
2.624150560, 2.624267894
2.634150562, 2.634274499
2.644150561, 2.644270890
2.654150559, 2.654293674
2.664150563, 2.664290720
2.674150557, 2.674291485
2.684150560, 2.684297732
2.694150595, 2.694303528
2.704150583, 2.704282436
2.714150589, 2.714307485
2.724150588, 2.724297580
2.734150609, 2.734312411
2.744150568, 2.744278900
2.754150608, 2.754283256
2.764150570, 2.764280139
2.774150632, 2.774278620
2.784150568, 2.784289629
2.794150560, 2.794277761
2.804150558, 2.804270191
2.814150589, 2.814275531
2.824150554, 2.824270252
2.834150586, 2.834274362
2.844150561, 2.844278101
2.854150556, 2.854267087
2.864150554, 2.864262142
2.874150549, 2.874269721
2.884150554, 2.884346539
2.894150552, 2.894322445
2.904150587, 2.904346161
2.914150584, 2.914273902
2.924150581, 2.924271277
2.934150575, 2.934278519
2.944150578, 2.944288874
2.954150579, 2.954302296
2.964150573, 2.964342514
2.974150568, 2.974267099
2.984150562, 2.984262773
2.994150558, 2.994273292
3.004150564, 3.004277272
3.014150566, 3.014284693
3.024150560, 3.024263891
3.034150559, 3.034267946
3.044150553, 3.044267349
3.054150555, 3.054280565
3.064150556, 3.064281058
3.074150555, 3.074286075
3.084150553, 3.084261265
3.094150546, 3.094298395
3.104150586, 3.104295687
3.114150594, 3.114275450
3.124150587, 3.124273456
3.134150586, 3.134283243
3.144150586, 3.144269022
3.154150566, 3.154273783
3.164150580, 3.164277454
3.174150569, 3.174278796
3.184150571, 3.184271189
3.194150563, 3.194314113
3.204150566, 3.204263650
3.214150562, 3.214269007
3.224150560, 3.224271219
3.234150553, 3.234286448
3.244150558, 3.244265061
3.254150560, 3.254270838
3.264150557, 3.264267832
3.274150550, 3.274264278
3.284150557, 3.284270329
3.294150567, 3.294291967
3.304150561, 3.304286039
3.314150565, 3.314261776
3.324150561, 3.324267574
3.334150562, 3.334268374
3.344150564, 3.344270246
3.354150563, 3.354287885
3.364150561, 3.364281296
3.374150563, 3.374285387
3.384150567, 3.384288157
3.394150560, 3.394285376
3.404150563, 3.404292678
3.414150566, 3.414284211
3.424150563, 3.424374598
3.434150590, 3.434284485
3.444150561, 3.444274119
3.454150564, 3.454268294
3.464150567, 3.464281853
3.474150559, 3.474287768
3.484150564, 3.484273185
3.494150561, 3.494258998
3.504150563, 3.504286320
3.514150590, 3.514291578
3.524150598, 3.524296328
3.534150590, 3.534293407
3.544150595, 3.544269342
3.554150604, 3.554280876
3.564150580, 3.564271755
3.574150595, 3.574300571
3.584150575, 3.584296116
3.594150627, 3.594296588
3.604150577, 3.604266496
3.614150566, 3.614267366
3.624150584, 3.624291408
3.634150557, 3.634297286
3.644150616, 3.644274804
3.654150581, 3.654358362
3.664150560, 3.664262414
3.674150578, 3.674271213
3.684150555, 3.684262679
3.694150550, 3.694339573
3.704150616, 3.704327501
3.714150555, 3.714306972
3.724150597, 3.724304519
3.734150608, 3.734283761
3.744150590, 3.744276658
3.754150583, 3.754289014
3.764150567, 3.764274541
3.774150577, 3.774266028
3.784150580, 3.784271048
3.794150588, 3.794289835
3.804150564, 3.804282144
3.814150561, 3.814293299
3.824150563, 3.824290892
3.834150570, 3.834268354
3.844150555, 3.844277980
3.854150580, 3.854281550
3.864150556, 3.864269580
3.874150556, 3.874285775
3.884150560, 3.884346819
3.894150558, 3.894261091
3.904150556, 3.904313945
3.914150609, 3.914290711
3.924150611, 3.924278290
3.934150585, 3.934283534
3.944150574, 3.944288203
3.954150570, 3.954280872
3.964150580, 3.964280210
3.974150575, 3.974280303
3.984150563, 3.984299197
3.994150566, 3.994305755
4.004150568, 4.004264747
4.014150565, 4.014262840
4.024150563, 4.024275734
4.034153084, 4.034286832
4.044150597, 4.044291015
4.054150557, 4.054269291
4.064150556, 4.064263694
4.074150554, 4.074269633
4.084150552, 4.084264678
4.094150554, 4.094300244
4.104150591, 4.104293369
4.114150588, 4.114338747
4.124150592, 4.124268062
4.134150588, 4.134277386
4.144150579, 4.144269782
4.154150572, 4.154283410
4.164150574, 4.164292724
4.174150570, 4.174293935
4.184150566, 4.184264575
4.194150562, 4.194272264
4.204150559, 4.204271701
4.214150565, 4.214283453
4.224150556, 4.224284988
4.234150554, 4.234309375
4.244150565, 4.244302419
4.254150598, 4.254287697
4.264150589, 4.264293402
4.274150589, 4.274285547
4.284150584, 4.284276275
4.294150577, 4.294270916
4.304150575, 4.304279083
4.314150561, 4.314273313
4.324150613, 4.324265278
4.334150565, 4.334267264
4.344150800, 4.344290515
4.354150566, 4.354260095
4.364150563, 4.364269419
4.374150560, 4.374267307
4.384150561, 4.384283304
4.394150560, 4.394307066
4.404150577, 4.404334463
4.414150564, 4.414260373
4.424150563, 4.424268148
4.434150553, 4.434271501
4.444150566, 4.444277314
4.454150565, 4.454292315
4.464150565, 4.464264111
4.474150566, 4.474261899
4.484150566, 4.484268627
4.494150567, 4.494319151
4.504150600, 4.504292460
4.514150608, 4.514287629
4.524150580, 4.524269751
4.534150596, 4.534277764
4.544150570, 4.544287851
4.554150577, 4.554357319
4.564150590, 4.564324688
4.574150576, 4.574303788
4.584150586, 4.584299237
4.594150567, 4.594267546
4.604150585, 4.604277358
4.614150557, 4.614266916
4.624150563, 4.624282294
4.634150553, 4.634314132
4.644150561, 4.644261976
4.654150568, 4.654271541
4.664150607, 4.664268228
4.674150553, 4.674269525
4.684150550, 4.684268763
4.694150556, 4.694260825
4.704150556, 4.704306568
4.714150590, 4.714297117
4.724150587, 4.724281615
4.734150597, 4.734299022
4.744150568, 4.744305745
4.754150570, 4.754268490
4.764150569, 4.764269409
4.774150566, 4.774270412
4.784150570, 4.784309136
4.794150592, 4.794290294
4.804150620, 4.804276995
4.814150563, 4.814258797
4.824150562, 4.824280410
4.834150573, 4.834276979
4.844150551, 4.844262438
4.854150550, 4.854286964
4.864150550, 4.864305054
4.874150555, 4.874256506
4.884150554, 4.884265369
4.894150552, 4.894268245
4.904150559, 4.904307908
4.914150593, 4.914310827
4.924150583, 4.924287228
4.934150592, 4.934273744
4.944150586, 4.944271034
4.954150583, 4.954267656
4.964150574, 4.964268983
4.974150572, 4.974282067
4.984150572, 4.984264761
4.994150573, 4.994276093
5.004150564, 5.004269060
5.014150557, 5.014269302
5.024150617, 5.024269670
5.034150564, 5.034274093
5.044150559, 5.044261276
5.054150557, 5.054264944
5.064150555, 5.064267065
5.074150553, 5.074262550
5.084150558, 5.084262067
5.094150568, 5.094331946
5.104150556, 5.104282989
5.114150588, 5.114291840
5.124150587, 5.124280508
5.134150578, 5.134295050
5.144150579, 5.144290837
5.154150580, 5.154270716
5.164150568, 5.164277727
5.174150572, 5.174272361
5.184150569, 5.184269771
5.194150567, 5.194286228
5.204150572, 5.204276327
5.214150609, 5.214265350
5.224150550, 5.224272507
5.234150562, 5.234281337
5.244150558, 5.244265143
5.254150557, 5.254287960
5.264150552, 5.264281541
5.274150556, 5.274264283
5.284150554, 5.284273302
5.294150556, 5.294277330
5.304150554, 5.304292482
5.314150566, 5.314286810
5.324150564, 5.324335270
5.334150564, 5.334262547
5.344150560, 5.344268018
5.354150561, 5.354270211
5.364150564, 5.364268209
5.374150559, 5.374286189
5.384150565, 5.384272753
5.394150566, 5.394265293
5.404150561, 5.404290090
5.414150566, 5.414340445
