Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

07:58:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:58:33 PM     all      0.18      0.00     42.88      0.00      0.00     56.94
07:58:34 PM     all      0.27      0.00     40.86      0.00      0.00     58.87
07:58:35 PM     all      0.09      0.00     39.54      0.00      0.00     60.37
07:58:36 PM     all      0.18      0.00     34.61      0.00      0.00     65.21
07:58:37 PM     all      0.09      0.00     28.89      0.00      0.00     71.02
07:58:38 PM     all      0.09      0.00     30.41      0.00      0.00     69.50
07:58:39 PM     all      0.09      0.00     35.51      0.09      0.00     64.31
07:58:40 PM     all      0.27      0.00     34.62      0.00      0.00     65.11
07:58:41 PM     all      0.18      0.00     36.19      0.00      0.00     63.63
07:58:42 PM     all      0.00      0.00     38.67      0.00      0.00     61.33
07:58:43 PM     all      0.36      0.00     36.22      0.00      0.00     63.41
07:58:44 PM     all      0.09      0.00     30.34      0.00      0.00     69.57
07:58:45 PM     all      0.09      0.00     30.41      0.00      0.00     69.50
07:58:46 PM     all      0.17      0.00     31.00      0.00      0.00     68.82
07:58:47 PM     all      0.00      0.00     29.75      0.00      0.00     70.25
07:58:48 PM     all      0.00      0.00     27.92      0.00      0.00     72.08
07:58:49 PM     all      0.34      0.00     28.91      0.09      0.00     70.66
07:58:50 PM     all      1.38      0.00     30.80      0.00      0.00     67.82
07:58:51 PM     all      0.00      0.00     28.98      0.00      0.00     71.02
07:58:52 PM     all      0.17      0.00     35.84      0.00      0.00     63.99
07:58:53 PM     all      0.17      0.00     43.46      0.00      0.00     56.37
07:58:54 PM     all      0.17      0.00     44.01      0.00      0.00     55.82
07:58:55 PM     all      0.17      0.00     45.27      0.09      0.00     54.48
07:58:56 PM     all      0.17      0.00     45.73      0.00      0.00     54.10
07:58:57 PM     all      0.17      0.00     46.50      0.00      0.00     53.33
07:58:58 PM     all      0.17      0.00     45.60      0.00      0.00     54.23
07:58:59 PM     all      0.09      0.00     45.20      0.00      0.00     54.71
Average:        all      0.19      0.00     36.65      0.01      0.00     63.15
