Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

09:37:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:37:21 PM     all      0.27      0.00     41.43      0.00      0.00     58.30
09:37:22 PM     all      0.00      0.00     48.33      0.00      0.00     51.67
09:37:23 PM     all      0.17      0.00     48.22      0.00      0.00     51.61
09:37:24 PM     all      0.00      0.00     48.30      0.00      0.00     51.70
09:37:25 PM     all      0.17      0.00     47.67      0.00      0.00     52.16
09:37:26 PM     all      0.26      0.00     48.20      0.09      0.00     51.46
09:37:27 PM     all      0.09      0.00     47.89      0.00      0.00     52.02
09:37:28 PM     all      0.09      0.00     47.49      0.00      0.00     52.43
09:37:29 PM     all      0.26      0.00     47.74      0.00      0.00     52.01
09:37:30 PM     all      0.26      0.00     48.16      0.00      0.00     51.58
09:37:31 PM     all      0.17      0.00     47.54      0.09      0.00     52.20
09:37:32 PM     all      0.25      0.00     48.35      0.00      0.00     51.40
09:37:33 PM     all      0.08      0.00     48.73      0.00      0.00     51.19
09:37:34 PM     all      0.08      0.00     48.73      0.00      0.00     51.18
09:37:35 PM     all      0.17      0.00     47.86      0.00      0.00     51.97
09:37:36 PM     all      0.26      0.00     47.95      0.00      0.00     51.79
09:37:37 PM     all      0.25      0.00     48.18      0.08      0.00     51.48
09:37:38 PM     all      0.26      0.00     47.69      0.43      0.00     51.63
09:37:39 PM     all      0.17      0.00     47.96      0.00      0.00     51.87
09:37:40 PM     all      0.25      0.00     48.95      0.00      0.00     50.80
09:37:41 PM     all      0.26      0.00     47.24      0.00      0.00     52.50
09:37:42 PM     all      0.09      0.00     47.73      0.00      0.00     52.19
09:37:43 PM     all      0.09      0.00     47.95      0.17      0.00     51.79
09:37:44 PM     all      0.17      0.00     47.60      0.00      0.00     52.23
09:37:45 PM     all      0.17      0.00     48.22      0.00      0.00     51.61
09:37:46 PM     all      0.09      0.00     47.86      0.00      0.00     52.05
09:37:47 PM     all      0.34      0.00     47.79      0.00      0.00     51.87
Average:        all      0.17      0.00     47.78      0.03      0.00     52.01
