Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

06:26:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:26:17 PM     all      0.09      0.00     14.07      0.00      0.00     85.84
06:26:18 PM     all      0.09      0.00     12.39      0.00      0.00     87.52
06:26:19 PM     all      0.09      0.00      9.76      0.09      0.00     90.05
06:26:20 PM     all      0.27      0.00     10.83      0.00      0.00     88.90
06:26:21 PM     all      0.09      0.00     13.03      0.00      0.00     86.88
06:26:22 PM     all      0.09      0.00     12.10      0.00      0.00     87.81
06:26:23 PM     all      0.18      0.00     12.47      0.00      0.00     87.36
06:26:24 PM     all      0.09      0.00     12.62      0.00      0.00     87.29
06:26:25 PM     all      0.18      0.00     10.92      0.09      0.00     88.81
06:26:26 PM     all      0.09      0.00     12.06      0.00      0.00     87.85
06:26:27 PM     all      0.18      0.00     13.06      0.00      0.00     86.77
06:26:28 PM     all      0.09      0.00     10.86      0.00      0.00     89.05
06:26:29 PM     all      0.09      0.00     10.55      0.00      0.00     89.36
06:26:30 PM     all      0.00      0.00     11.14      0.09      0.00     88.77
06:26:31 PM     all      0.18      0.00     10.48      0.00      0.00     89.33
06:26:32 PM     all      0.00      0.00     10.64      0.00      0.00     89.36
06:26:33 PM     all      0.18      0.00     11.78      0.00      0.00     88.04
06:26:34 PM     all      0.09      0.00     11.32      0.00      0.00     88.59
06:26:35 PM     all      0.18      0.00     12.11      0.00      0.00     87.71
06:26:36 PM     all      0.09      0.00     11.14      0.18      0.00     88.59
06:26:37 PM     all      0.09      0.00     11.07      0.00      0.00     88.84
06:26:38 PM     all      0.09      0.00     11.72      0.00      0.00     88.19
06:26:39 PM     all      0.18      0.00     11.25      0.00      0.00     88.57
06:26:40 PM     all      0.18      0.00     10.31      0.00      0.00     89.51
06:26:41 PM     all      0.18      0.00     11.31      0.00      0.00     88.51
06:26:42 PM     all      0.18      0.00     11.62      0.09      0.00     88.11
06:26:43 PM     all      0.09      0.00     11.04      0.00      0.00     88.87
Average:        all      0.12      0.00     11.55      0.02      0.00     88.30
