Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

07:14:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:14:38 PM     all      0.10      0.00     25.30      0.00      0.00     74.60
07:14:39 PM     all      0.22      0.00     20.13      0.11      0.00     79.55
07:14:40 PM     all      0.22      0.00     13.72      0.00      0.00     86.06
07:14:41 PM     all      0.22      0.00     12.73      0.00      0.00     87.06
07:14:42 PM     all      0.21      0.00     14.26      0.00      0.00     85.53
07:14:43 PM     all      0.11      0.00     14.27      0.00      0.00     85.62
07:14:44 PM     all      0.32      0.00     13.88      0.00      0.00     85.81
07:14:45 PM     all      0.21      0.00     14.42      0.11      0.00     85.26
07:14:46 PM     all      0.11      0.00     14.45      0.00      0.00     85.44
07:14:47 PM     all      0.11      0.00     14.26      0.00      0.00     85.64
07:14:48 PM     all      0.21      0.00     14.35      0.00      0.00     85.44
07:14:49 PM     all      0.11      0.00     14.35      0.00      0.00     85.55
07:14:50 PM     all      0.32      0.00     14.51      0.11      0.00     85.07
07:14:51 PM     all      0.11      0.00     14.56      0.00      0.00     85.34
07:14:52 PM     all      0.11      0.00     14.74      0.00      0.00     85.16
07:14:53 PM     all      0.32      0.00     14.06      0.00      0.00     85.62
07:14:54 PM     all      0.10      0.00     14.99      0.00      0.00     84.91
07:14:55 PM     all      0.32      0.00     13.97      0.00      0.00     85.71
07:14:56 PM     all      0.21      0.00     14.53      0.11      0.00     85.16
07:14:57 PM     all      0.10      0.00     15.43      0.00      0.00     84.46
07:14:58 PM     all      0.21      0.00     14.35      0.00      0.00     85.44
07:14:59 PM     all      0.11      0.00     14.81      0.00      0.00     85.08
07:15:00 PM     all      0.11      0.00     14.44      0.00      0.00     85.46
07:15:01 PM     all      0.31      0.00     14.88      0.10      0.00     84.70
07:15:02 PM     all      0.21      0.00     14.26      0.00      0.00     85.53
07:15:03 PM     all      0.11      0.00     14.71      0.00      0.00     85.19
07:15:04 PM     all      0.31      0.00     14.88      0.00      0.00     84.80
Average:        all      0.19      0.00     15.03      0.02      0.00     84.76
