Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

07:08:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:08:26 PM     all      0.17      0.00     46.62      0.00      0.00     53.21
07:08:27 PM     all      0.09      0.00     45.37      0.18      0.00     54.36
07:08:28 PM     all      0.09      0.00     41.64      0.00      0.00     58.26
07:08:29 PM     all      0.19      0.00     40.23      0.00      0.00     59.59
07:08:30 PM     all      0.19      0.00     40.56      0.00      0.00     59.26
07:08:31 PM     all      0.19      0.00     40.59      0.00      0.00     59.22
07:08:32 PM     all      0.19      0.00     40.45      0.19      0.00     59.18
07:08:33 PM     all      0.00      0.00     40.59      0.00      0.00     59.41
07:08:34 PM     all      0.09      0.00     45.67      0.00      0.00     54.24
07:08:35 PM     all      0.18      0.00     48.60      0.00      0.00     51.23
07:08:36 PM     all      0.00      0.00     48.48      0.00      0.00     51.52
07:08:37 PM     all      0.09      0.00     48.06      0.17      0.00     51.69
07:08:38 PM     all      0.17      0.00     48.60      0.00      0.00     51.23
07:08:39 PM     all      0.17      0.00     46.98      0.00      0.00     52.84
07:08:40 PM     all      0.34      0.00     47.86      0.00      0.00     51.81
07:08:41 PM     all      0.17      0.00     48.31      0.00      0.00     51.52
07:08:42 PM     all      0.26      0.00     47.44      0.17      0.00     52.13
07:08:43 PM     all      0.09      0.00     48.17      0.00      0.00     51.74
07:08:44 PM     all      0.00      0.00     48.35      0.00      0.00     51.65
07:08:45 PM     all      0.08      0.00     48.57      0.00      0.00     51.35
07:08:46 PM     all      0.25      0.00     47.89      0.00      0.00     51.85
07:08:47 PM     all      0.17      0.00     47.66      0.17      0.00     52.00
07:08:48 PM     all      0.17      0.00     47.66      0.00      0.00     52.17
07:08:49 PM     all      0.17      0.00     47.66      0.00      0.00     52.17
07:08:50 PM     all      1.45      0.00     48.00      0.00      0.00     50.55
07:08:51 PM     all      0.68      0.00     48.03      0.00      0.00     51.28
07:08:52 PM     all      0.17      0.00     47.25      0.00      0.00     52.58
Average:        all      0.22      0.00     46.24      0.03      0.00     53.52
