Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

12:11:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:11:46 PM     all      0.22      0.00     18.74      0.00      0.00     81.04
12:11:47 PM     all      0.32      0.00     15.64      0.11      0.00     83.94
12:11:48 PM     all      0.21      0.00     13.23      0.00      0.00     86.55
12:11:49 PM     all      0.11      0.00     13.79      0.00      0.00     86.11
12:11:50 PM     all      0.32      0.00     13.19      0.00      0.00     86.49
12:11:51 PM     all      0.11      0.00     13.31      0.00      0.00     86.58
12:11:52 PM     all      0.11      0.00     13.54      0.00      0.00     86.35
12:11:53 PM     all      0.00      0.00     14.53      0.00      0.00     85.47
12:11:54 PM     all      0.10      0.00     15.24      0.00      0.00     84.66
12:11:55 PM     all      0.21      0.00     14.97      0.00      0.00     84.82
12:11:56 PM     all      0.11      0.00     14.35      0.00      0.00     85.55
12:11:57 PM     all      0.42      0.00     14.12      0.00      0.00     85.46
12:11:58 PM     all      0.42      0.00     14.66      0.10      0.00     84.82
12:11:59 PM     all      0.11      0.00     14.72      0.00      0.00     85.17
12:12:00 PM     all      0.10      0.00     15.43      0.00      0.00     84.46
12:12:01 PM     all      0.10      0.00     15.08      0.00      0.00     84.82
12:12:02 PM     all      0.31      0.00     14.69      0.00      0.00     84.99
12:12:03 PM     all      0.00      0.00     15.73      0.10      0.00     84.17
12:12:04 PM     all      0.00      0.00     15.45      0.00      0.00     84.55
12:12:05 PM     all      0.21      0.00     15.08      0.00      0.00     84.71
12:12:06 PM     all      0.21      0.00     14.88      0.00      0.00     84.91
12:12:07 PM     all      0.21      0.00     14.63      0.00      0.00     85.16
12:12:08 PM     all      0.00      0.00     13.74      0.00      0.00     86.26
12:12:09 PM     all      0.10      0.00     14.17      0.10      0.00     85.63
12:12:10 PM     all      0.00      0.00     23.42      0.00      0.00     76.58
12:12:11 PM     all      0.00      0.00     21.54      0.00      0.00     78.46
12:12:12 PM     all      0.21      0.00     14.59      0.00      0.00     85.20
Average:        all      0.16      0.00     15.29      0.02      0.00     84.54
