Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:04:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:04:56 AM     all      0.00      0.00      6.41      0.17      0.00     93.42
11:04:57 AM     all      0.00      0.00      6.11      0.00      0.00     93.89
11:04:58 AM     all      0.08      0.00      7.60      0.00      0.00     92.32
11:04:59 AM     all      0.17      0.00      6.25      0.00      0.00     93.58
11:05:00 AM     all      0.08      0.00      7.08      0.00      0.00     92.84
11:05:01 AM     all      0.00      0.00      6.85      0.00      0.00     93.15
11:05:02 AM     all      0.25      0.00      7.88      0.08      0.00     91.79
11:05:03 AM     all      0.00      0.00      7.03      0.00      0.00     92.97
11:05:04 AM     all      0.00      0.00      7.20      0.00      0.00     92.80
11:05:05 AM     all      0.00      0.00      7.46      0.00      0.00     92.54
11:05:06 AM     all      0.34      0.00      7.20      0.00      0.00     92.46
11:05:07 AM     all      0.00      0.00      7.43      0.17      0.00     92.41
11:05:08 AM     all      0.08      0.00      7.77      0.00      0.00     92.15
11:05:09 AM     all      0.08      0.00      7.65      0.00      0.00     92.27
11:05:10 AM     all      0.17      0.00      9.43      0.00      0.00     90.40
11:05:11 AM     all      0.00      0.00      6.84      0.00      0.00     93.16
11:05:12 AM     all      0.17      0.00      9.14      0.08      0.00     90.61
11:05:13 AM     all      0.08      0.00      8.05      0.00      0.00     91.86
11:05:14 AM     all      0.08      0.00      8.40      0.00      0.00     91.51
11:05:15 AM     all      0.00      0.00      8.01      0.00      0.00     91.99
11:05:16 AM     all      0.17      0.00      8.16      0.00      0.00     91.67
11:05:17 AM     all      0.09      0.00      8.26      0.17      0.00     91.48
11:05:18 AM     all      0.17      0.00      9.14      0.00      0.00     90.69
11:05:19 AM     all      0.08      0.00      9.38      0.00      0.00     90.54
11:05:20 AM     all      0.17      0.00      7.83      0.00      0.00     92.00
11:05:21 AM     all      0.17      0.00      9.83      0.00      0.00     90.00
11:05:22 AM     all      0.00      0.00      9.10      0.00      0.00     90.90
Average:        all      0.09      0.00      7.83      0.03      0.00     92.05
