Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

11:33:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:33:40 AM     all      0.25      0.00     46.77      0.00      0.00     52.97
11:33:41 AM     all      0.30      0.00     51.76      0.00      0.00     47.94
11:33:42 AM     all      0.16      0.00     49.80      0.00      0.00     50.04
11:33:43 AM     all      0.09      0.00     49.02      0.00      0.00     50.89
11:33:44 AM     all      0.09      0.00     48.51      0.00      0.00     51.41
11:33:45 AM     all      0.08      0.00     48.81      0.00      0.00     51.10
11:33:46 AM     all      0.17      0.00     48.77      0.08      0.00     50.98
11:33:47 AM     all      0.25      0.00     48.94      0.00      0.00     50.81
11:33:48 AM     all      0.08      0.00     48.94      0.00      0.00     50.98
11:33:49 AM     all      0.17      0.00     49.15      0.00      0.00     50.68
11:33:50 AM     all      2.74      0.00     49.49      0.00      0.00     47.77
11:33:51 AM     all      0.09      0.00     49.66      0.00      0.00     50.26
11:33:52 AM     all      0.17      0.00     49.58      0.08      0.00     50.17
11:33:53 AM     all      0.08      0.00     49.66      0.00      0.00     50.25
11:33:54 AM     all      0.08      0.00     49.36      0.00      0.00     50.55
11:33:55 AM     all      0.25      0.00     49.58      0.00      0.00     50.17
11:33:56 AM     all      0.09      0.00     48.97      0.00      0.00     50.94
11:33:57 AM     all      0.34      0.00     48.55      0.17      0.00     50.94
11:33:58 AM     all      0.09      0.00     48.24      0.00      0.00     51.67
11:33:59 AM     all      0.09      0.00     48.29      0.00      0.00     51.62
11:34:00 AM     all      0.33      0.00     49.00      0.00      0.00     50.67
11:34:01 AM     all      0.08      0.00     48.90      0.00      0.00     51.02
11:34:02 AM     all      0.00      0.00     49.16      0.00      0.00     50.84
11:34:03 AM     all      0.08      0.00     50.04      0.17      0.00     49.71
11:34:04 AM     all      0.00      0.00     48.89      0.00      0.00     51.11
11:34:05 AM     all      0.17      0.00     49.03      0.00      0.00     50.80
11:34:06 AM     all      0.25      0.00     49.20      0.00      0.00     50.55
Average:        all      0.24      0.00     49.13      0.02      0.00     50.61
