Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:01:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:01:34 PM     all      0.10      0.00     23.58      0.00      0.00     76.31
08:01:35 PM     all      0.43      0.00     18.74      0.11      0.00     80.72
08:01:36 PM     all      0.00      0.00     13.45      0.00      0.00     86.55
08:01:37 PM     all      0.11      0.00     14.56      0.00      0.00     85.33
08:01:38 PM     all      0.11      0.00     14.78      0.00      0.00     85.12
08:01:39 PM     all      0.00      0.00     14.90      0.00      0.00     85.10
08:01:40 PM     all      0.11      0.00     15.62      0.00      0.00     84.27
08:01:41 PM     all      0.11      0.00     14.29      0.22      0.00     85.39
08:01:42 PM     all      0.00      0.00     15.10      0.00      0.00     84.90
08:01:43 PM     all      0.21      0.00     15.08      0.00      0.00     84.71
08:01:44 PM     all      0.00      0.00     15.11      0.00      0.00     84.89
08:01:45 PM     all      0.00      0.00     15.01      0.00      0.00     84.99
08:01:46 PM     all      0.22      0.00     14.33      0.32      0.00     85.13
08:01:47 PM     all      0.00      0.00     15.10      0.00      0.00     84.90
08:01:48 PM     all      0.00      0.00     14.84      0.00      0.00     85.16
08:01:49 PM     all      0.00      0.00     15.42      0.00      0.00     84.58
08:01:50 PM     all      0.11      0.00     15.38      0.00      0.00     84.51
08:01:51 PM     all      0.11      0.00     14.55      0.22      0.00     85.13
08:01:52 PM     all      0.00      0.00     15.24      0.00      0.00     84.76
08:01:53 PM     all      0.11      0.00     14.39      0.00      0.00     85.50
08:01:54 PM     all      0.21      0.00     14.82      0.00      0.00     84.96
08:01:55 PM     all      0.11      0.00     16.65      0.00      0.00     83.25
08:01:56 PM     all      0.00      0.00     14.59      0.00      0.00     85.41
08:01:57 PM     all      0.11      0.00     15.25      0.00      0.00     84.64
08:01:58 PM     all      0.11      0.00     15.15      0.00      0.00     84.75
08:01:59 PM     all      0.11      0.00     18.46      0.00      0.00     81.43
08:02:00 PM     all      0.31      0.00     22.11      0.00      0.00     77.58
Average:        all      0.10      0.00     15.81      0.03      0.00     84.06
