Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:34:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:34:32 AM     all      0.00      0.00     20.74      0.00      0.00     79.26
11:34:33 AM     all      0.00      0.00     20.85      0.19      0.00     78.97
11:34:34 AM     all      0.09      0.00     20.11      0.00      0.00     79.79
11:34:35 AM     all      0.00      0.00     19.98      0.00      0.00     80.02
11:34:36 AM     all      0.00      0.00     17.86      0.00      0.00     82.14
11:34:37 AM     all      0.00      0.00     15.83      0.00      0.00     84.17
11:34:38 AM     all      0.00      0.00     17.32      0.00      0.00     82.68
11:34:39 AM     all      0.00      0.00     17.88      0.10      0.00     82.02
11:34:40 AM     all      0.00      0.00     16.11      0.00      0.00     83.89
11:34:41 AM     all      0.00      0.00     17.53      0.00      0.00     82.47
11:34:42 AM     all      0.00      0.00     16.74      0.00      0.00     83.26
11:34:43 AM     all      0.00      0.00     16.51      0.00      0.00     83.49
11:34:44 AM     all      0.11      0.00     16.12      0.32      0.00     83.46
11:34:45 AM     all      0.00      0.00     15.77      0.00      0.00     84.23
11:34:46 AM     all      0.00      0.00     15.06      0.00      0.00     84.94
11:34:47 AM     all      0.00      0.00     16.34      0.00      0.00     83.66
11:34:48 AM     all      0.11      0.00     19.18      0.00      0.00     80.71
11:34:49 AM     all      0.00      0.00     17.93      0.11      0.00     81.95
11:34:50 AM     all      0.11      0.00     16.82      0.00      0.00     83.07
11:34:51 AM     all      0.00      0.00     16.28      0.00      0.00     83.72
11:34:52 AM     all      0.22      0.00     18.10      0.00      0.00     81.68
11:34:53 AM     all      0.21      0.00     22.92      0.00      0.00     76.88
11:34:54 AM     all      0.52      0.00     22.60      0.00      0.00     76.88
11:34:55 AM     all      0.31      0.00     24.10      0.00      0.00     75.59
11:34:56 AM     all      0.41      0.00     24.46      0.00      0.00     75.13
11:34:57 AM     all      0.21      0.00     23.71      0.00      0.00     76.08
11:34:58 AM     all      0.20      0.00     24.39      0.00      0.00     75.41
Average:        all      0.09      0.00     18.98      0.03      0.00     80.91
