Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

08:06:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:07:00 PM     all      0.22      0.00     20.55      0.00      0.00     79.23
08:07:01 PM     all      0.00      0.00     17.48      0.11      0.00     82.42
08:07:02 PM     all      0.31      0.00     18.15      0.00      0.00     81.53
08:07:03 PM     all      0.00      0.00     14.47      0.00      0.00     85.53
08:07:04 PM     all      0.00      0.00     14.49      0.00      0.00     85.51
08:07:05 PM     all      0.11      0.00     15.20      0.00      0.00     84.69
08:07:06 PM     all      0.00      0.00     15.02      0.00      0.00     84.98
08:07:07 PM     all      0.11      0.00     15.57      0.11      0.00     84.22
08:07:08 PM     all      0.00      0.00     15.51      0.00      0.00     84.49
08:07:09 PM     all      0.11      0.00     15.10      0.00      0.00     84.80
08:07:10 PM     all      0.00      0.00     14.87      0.00      0.00     85.13
08:07:11 PM     all      0.00      0.00     14.87      0.00      0.00     85.13
08:07:12 PM     all      0.22      0.00     14.66      0.11      0.00     85.02
08:07:13 PM     all      0.11      0.00     15.33      0.00      0.00     84.57
08:07:14 PM     all      0.00      0.00     15.38      0.00      0.00     84.62
08:07:15 PM     all      0.21      0.00     15.47      0.00      0.00     84.31
08:07:16 PM     all      0.10      0.00     18.78      0.00      0.00     81.11
08:07:17 PM     all      0.00      0.00     16.81      0.11      0.00     83.09
08:07:18 PM     all      0.21      0.00     16.81      0.00      0.00     82.99
08:07:19 PM     all      0.21      0.00     16.46      0.00      0.00     83.33
08:07:20 PM     all      0.21      0.00     16.18      0.00      0.00     83.61
08:07:21 PM     all      0.21      0.00     16.82      0.00      0.00     82.97
08:07:22 PM     all      0.10      0.00     16.74      0.00      0.00     83.16
08:07:23 PM     all      0.11      0.00     15.86      0.00      0.00     84.04
08:07:24 PM     all      0.11      0.00     15.69      0.00      0.00     84.20
08:07:25 PM     all      0.21      0.00     16.37      0.00      0.00     83.42
08:07:26 PM     all      0.10      0.00     17.01      0.00      0.00     82.88
Average:        all      0.11      0.00     16.14      0.02      0.00     83.73
