Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

05:10:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:10:42 PM     all      0.08      0.00     19.39      0.00      0.00     80.52
05:10:43 PM     all      0.08      0.00     16.16      0.00      0.00     83.75
05:10:44 PM     all      0.08      0.00     15.64      0.00      0.00     84.28
05:10:45 PM     all      0.08      0.00     15.96      0.00      0.00     83.95
05:10:46 PM     all      0.08      0.00     16.47      0.00      0.00     83.45
05:10:47 PM     all      0.17      0.00     16.55      0.08      0.00     83.19
05:10:48 PM     all      0.00      0.00     15.23      0.00      0.00     84.77
05:10:49 PM     all      0.25      0.00     16.12      0.00      0.00     83.63
05:10:50 PM     all      1.68      0.00     16.99      0.00      0.00     81.33
05:10:51 PM     all      0.00      0.00     16.50      0.00      0.00     83.50
05:10:52 PM     all      0.08      0.00     16.69      0.00      0.00     83.22
05:10:53 PM     all      0.08      0.00     17.25      0.17      0.00     82.50
05:10:54 PM     all      0.00      0.00     16.07      0.00      0.00     83.93
05:10:55 PM     all      0.08      0.00     16.43      0.00      0.00     83.49
05:10:56 PM     all      0.08      0.00     15.95      0.00      0.00     83.97
05:10:57 PM     all      0.00      0.00     16.64      0.00      0.00     83.36
05:10:58 PM     all      0.08      0.00     17.54      0.00      0.00     82.38
05:10:59 PM     all      0.09      0.00     15.27      0.17      0.00     84.47
05:11:00 PM     all      0.17      0.00     16.43      0.00      0.00     83.40
05:11:01 PM     all      0.08      0.00     16.16      0.00      0.00     83.75
05:11:02 PM     all      0.17      0.00     16.83      0.00      0.00     83.00
05:11:03 PM     all      0.08      0.00     16.09      0.00      0.00     83.83
05:11:04 PM     all      0.08      0.00     16.41      0.25      0.00     83.25
05:11:05 PM     all      0.08      0.00     16.89      0.00      0.00     83.03
05:11:06 PM     all      0.17      0.00     16.12      0.00      0.00     83.71
05:11:07 PM     all      0.08      0.00     15.93      0.00      0.00     83.98
05:11:08 PM     all      0.17      0.00     16.32      0.00      0.00     83.52
Average:        all      0.15      0.00     16.45      0.02      0.00     83.37
