Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

11:36:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:36:10 AM     all      0.00      0.00     21.32      0.00      0.00     78.68
11:36:11 AM     all      0.00      0.00     17.71      0.00      0.00     82.29
11:36:12 AM     all      0.00      0.00     16.93      0.00      0.00     83.07
11:36:13 AM     all      0.00      0.00     15.60      0.00      0.00     84.40
11:36:14 AM     all      0.00      0.00     14.67      0.00      0.00     85.33
11:36:15 AM     all      0.00      0.00     13.57      0.00      0.00     86.43
11:36:16 AM     all      0.00      0.00     14.41      0.00      0.00     85.59
11:36:17 AM     all      0.11      0.00     13.93      0.00      0.00     85.96
11:36:18 AM     all      0.11      0.00     13.38      0.00      0.00     86.51
11:36:19 AM     all      0.11      0.00     14.22      0.00      0.00     85.67
11:36:20 AM     all      0.00      0.00     13.95      0.00      0.00     86.05
11:36:21 AM     all      0.00      0.00     13.95      0.00      0.00     86.05
11:36:22 AM     all      0.00      0.00     13.79      0.11      0.00     86.10
11:36:23 AM     all      0.22      0.00     13.22      0.00      0.00     86.57
11:36:24 AM     all      0.21      0.00     14.91      0.00      0.00     84.87
11:36:25 AM     all      0.32      0.00     15.09      0.00      0.00     84.59
11:36:26 AM     all      0.21      0.00     16.00      0.00      0.00     83.79
11:36:27 AM     all      0.21      0.00     15.09      0.11      0.00     84.59
11:36:28 AM     all      0.21      0.00     16.42      0.00      0.00     83.37
11:36:29 AM     all      0.21      0.00     15.94      0.00      0.00     83.85
11:36:30 AM     all      0.31      0.00     18.55      0.00      0.00     81.13
11:36:31 AM     all      0.21      0.00     15.29      0.00      0.00     84.50
11:36:32 AM     all      0.11      0.00     15.72      0.00      0.00     84.18
11:36:33 AM     all      0.11      0.00     15.36      0.11      0.00     84.43
11:36:34 AM     all      0.32      0.00     15.07      0.00      0.00     84.61
11:36:35 AM     all      0.11      0.00     15.84      0.00      0.00     84.05
11:36:36 AM     all      0.21      0.00     15.95      0.00      0.00     83.84
Average:        all      0.12      0.00     15.43      0.01      0.00     84.43
