Linux 3.18.0-dctcp-official-rtomin10 (arldcn19) 	10/08/2015 	_x86_64_	(12 CPU)

10:33:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:33:37 AM     all      0.09      0.00     14.29      0.00      0.00     85.63
10:33:38 AM     all      0.09      0.00     11.78      0.00      0.00     88.13
10:33:39 AM     all      0.00      0.00     11.16      0.09      0.00     88.75
10:33:40 AM     all      0.18      0.00     11.71      0.00      0.00     88.11
10:33:41 AM     all      0.18      0.00     11.94      0.00      0.00     87.88
10:33:42 AM     all      0.09      0.00     11.23      0.00      0.00     88.68
10:33:43 AM     all      0.00      0.00     11.49      0.00      0.00     88.51
10:33:44 AM     all      0.09      0.00     11.20      0.63      0.00     88.08
10:33:45 AM     all      0.09      0.00     11.71      0.09      0.00     88.11
10:33:46 AM     all      0.18      0.00     11.16      0.00      0.00     88.66
10:33:47 AM     all      0.09      0.00     11.65      0.00      0.00     88.26
10:33:48 AM     all      0.00      0.00     11.31      0.00      0.00     88.69
10:33:49 AM     all      0.18      0.00     10.95      0.00      0.00     88.87
10:33:50 AM     all      0.18      0.00     11.31      0.09      0.00     88.42
10:33:51 AM     all      0.18      0.00     10.48      0.00      0.00     89.33
10:33:52 AM     all      0.09      0.00     12.21      0.00      0.00     87.70
10:33:53 AM     all      0.27      0.00     11.22      0.00      0.00     88.51
10:33:54 AM     all      0.00      0.00     11.56      0.00      0.00     88.44
10:33:55 AM     all      0.18      0.00     10.74      0.09      0.00     88.99
10:33:56 AM     all      0.09      0.00     11.78      0.00      0.00     88.13
10:33:57 AM     all      0.09      0.00     10.42      0.00      0.00     89.49
10:33:58 AM     all      0.18      0.00     11.05      0.00      0.00     88.77
10:33:59 AM     all      0.09      0.00     12.05      0.00      0.00     87.86
10:34:00 AM     all      0.09      0.00     11.52      0.27      0.00     88.12
10:34:01 AM     all      0.09      0.00     11.08      0.00      0.00     88.83
10:34:02 AM     all      0.09      0.00     11.08      0.00      0.00     88.83
10:34:03 AM     all      0.00      0.00     11.83      0.00      0.00     88.17
Average:        all      0.11      0.00     11.48      0.05      0.00     88.36
