Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

10:33:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:33:37 AM     all      0.00      0.00     15.99      0.00      0.00     84.01
10:33:38 AM     all      0.08      0.00     15.74      0.00      0.00     84.18
10:33:39 AM     all      0.25      0.00     15.70      0.00      0.00     84.05
10:33:40 AM     all      0.08      0.00     15.84      0.00      0.00     84.08
10:33:41 AM     all      0.08      0.00     16.15      0.25      0.00     83.52
10:33:42 AM     all      0.08      0.00     15.53      0.00      0.00     84.38
10:33:43 AM     all      0.08      0.00     16.67      0.00      0.00     83.25
10:33:44 AM     all      0.00      0.00     17.11      0.00      0.00     82.89
10:33:45 AM     all      0.00      0.00     15.93      0.00      0.00     84.07
10:33:46 AM     all      0.08      0.00     15.44      0.85      0.00     83.63
10:33:47 AM     all      0.17      0.00     16.40      0.00      0.00     83.43
10:33:48 AM     all      0.09      0.00     15.42      0.00      0.00     84.50
10:33:49 AM     all      0.08      0.00     16.03      0.00      0.00     83.88
10:33:50 AM     all      0.17      0.00     15.58      0.00      0.00     84.25
10:33:51 AM     all      1.37      0.00     14.63      0.17      0.00     83.83
10:33:52 AM     all      0.17      0.00     16.12      0.00      0.00     83.71
10:33:53 AM     all      0.08      0.00     15.91      0.00      0.00     84.01
10:33:54 AM     all      0.00      0.00     16.27      0.00      0.00     83.73
10:33:55 AM     all      0.00      0.00     16.40      0.00      0.00     83.60
10:33:56 AM     all      0.00      0.00     15.63      0.00      0.00     84.37
10:33:57 AM     all      0.08      0.00     16.20      0.17      0.00     83.54
10:33:58 AM     all      0.17      0.00     16.12      0.00      0.00     83.71
10:33:59 AM     all      0.00      0.00     16.29      0.00      0.00     83.71
10:34:00 AM     all      0.09      0.00     15.74      0.00      0.00     84.17
10:34:01 AM     all      0.25      0.00     15.75      0.00      0.00     84.00
10:34:02 AM     all      0.17      0.00     16.78      0.08      0.00     82.97
10:34:03 AM     all      0.00      0.00     16.40      0.00      0.00     83.60
Average:        all      0.13      0.00     15.99      0.06      0.00     83.82
