Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

12:05:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:05:23 PM     all      0.25      0.00     46.10      0.17      0.00     53.47
12:05:24 PM     all      0.16      0.00     48.11      0.00      0.00     51.73
12:05:25 PM     all      0.17      0.00     47.51      0.00      0.00     52.33
12:05:26 PM     all      0.09      0.00     47.18      0.00      0.00     52.73
12:05:27 PM     all      0.09      0.00     47.13      0.00      0.00     52.78
12:05:28 PM     all      0.09      0.00     46.96      0.00      0.00     52.95
12:05:29 PM     all      0.17      0.00     46.36      0.00      0.00     53.47
12:05:30 PM     all      0.17      0.00     46.41      0.00      0.00     53.42
12:05:31 PM     all      0.17      0.00     47.30      0.00      0.00     52.53
12:05:32 PM     all      0.09      0.00     46.13      0.00      0.00     53.79
12:05:33 PM     all      0.17      0.00     46.69      0.00      0.00     53.14
12:05:34 PM     all      0.17      0.00     46.14      0.09      0.00     53.60
12:05:35 PM     all      0.17      0.00     47.14      0.00      0.00     52.69
12:05:36 PM     all      0.08      0.00     46.90      0.00      0.00     53.02
12:05:37 PM     all      0.09      0.00     46.12      0.00      0.00     53.79
12:05:38 PM     all      0.25      0.00     47.83      0.00      0.00     51.92
12:05:39 PM     all      0.17      0.00     47.96      0.00      0.00     51.88
12:05:40 PM     all      0.50      0.00     47.34      0.08      0.00     52.08
12:05:41 PM     all      0.25      0.00     46.91      0.00      0.00     52.84
12:05:42 PM     all      0.17      0.00     47.46      0.00      0.00     52.37
12:05:43 PM     all      0.08      0.00     48.07      0.00      0.00     51.85
12:05:44 PM     all      0.09      0.00     46.94      0.00      0.00     52.98
12:05:45 PM     all      0.09      0.00     46.22      0.00      0.00     53.69
12:05:46 PM     all      0.09      0.00     46.45      0.00      0.00     53.46
12:05:47 PM     all      0.25      0.00     46.75      0.00      0.00     53.00
12:05:48 PM     all      0.26      0.00     46.02      0.00      0.00     53.72
12:05:49 PM     all      0.17      0.00     46.61      0.00      0.00     53.22
Average:        all      0.17      0.00     46.92      0.01      0.00     52.90
